"uwwState","rptMStateKey","uwwID","uwwCode","uwwName","BODIncoming","CODIncoming","NIncoming","PIncoming","BODDischarge","CODDischarge","NDischarge","PDischarge","QA flag","Remark"
106,"DE",196017,"DETP_BW1185100000027","SKA PLEIDELSHEIM",,,44.994998932,9.4040002823,,,11.645000458,1.1480000019,"",""
106,"DE",196018,"DETP_BW1185100000029","SKA NECKARREMS - Remseck",,,63.097000122,8.8529996872,,,16.805999756,0.97500002384,"",""
106,"DE",196019,"DETP_BW1185100000035","SKA TALHAUSEN - MARKGRÖNINGEN                               ",,,241.24000549,36.61700058,,,49.540000916,2.1540000439,"",""
106,"DE",196020,"DETP_BW1185100000036","SKA VAIHINGEN - VAIHINGEN A.D.ENZ                           ",,,73.702003479,10.421999931,,,13.958999634,0.55800002813,"",""
106,"DE",196021,"DETP_BW1185100000037","SKA WALHEIM - WALHEIM                                       ",,,23.309000015,5.4109997749,,,2.4379999638,0.41600000858,"",""
106,"DE",196022,"DETP_BW1185100000038","SKA WEIDACH - KIRCHHEIM A.N.                                ",,,27.975999832,3.3190000057,,,5.3340001106,0.3560000062,"",""
106,"DE",196040,"DETP_BW1195100000026","SKA BACKNANG - SACHSENWEILER                          ",,,11.963999748,1.5829999447,,,1.442999959,0.33399999142,"",""
106,"DE",196031,"DETP_BW1195100000008","SKA ZV EICHBACHTAL                                          ",,,46.832000732,6.9749999046,,,9.2670001984,0.49799999595,"",""
106,"DE",196193,"DETP_BW1365100000081","SKA Bopfingen, Bopfingen                                    ",,,69.658996582,7.4419999123,,,10.12100029,0.59500002861,"",""
106,"DE",196037,"DETP_BW1195100000020","SKA KAISERSBACH - ZIEGELHÜTTE",,,10.942000389,1.5199999809,,,0.97299998999,0.69900000095,"",""
106,"DE",196036,"DETP_BW1195100000018","SKA MURRHARDT                                               ",,,58.643001556,8.795999527,,,26.388999939,2.3459999561,"",""
106,"DE",196035,"DETP_BW1195100000015","SKA KERNEN - KRÄTTENBACH                                  ",,,37.355998993,5.1050000191,,,11.369000435,0.54100000858,"",""
106,"DE",196047,"DETP_BW1195100000039","SKA WINTERBACH                                              ",,,46.566001892,6.5859999657,,,9.8219995499,0.4620000124,"",""
106,"DE",196023,"DETP_BW1185100000040","SKA FREUDENTAL - Freudental                     ",,,12.949999809,2.1540000439,,,2.2479999065,0.18700000644,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",196014,"DETP_BW1185100000023","SKA MUNDELSHEIM - Mundelsheim                               ",,,20.209999084,2.378000021,,,8.2370004654,0.93400001526,"",""
106,"DE",196024,"DETP_BW1185100000173","SKA STRUDELBACH II - VAHINGEN A. D. ENZ/ENZWEIH.",,,83.597000122,13.781999588,,,19.430999756,1.5820000172,"",""
106,"DE",196030,"DETP_BW1195100000007","SKA WINNENDEN - ZIPFELBACHTAL                            ",,,71.692001343,10.491000175,,,18.534999847,1.0490000248,"",""
106,"DE",196029,"DETP_BW1195100000006","SKA OPPENWEILER                                             ",,,45.506000519,4.3639998436,,,2.0569999218,0.24899999797,"",""
106,"DE",196028,"DETP_BW1195100000005","SKA FELLBACH - ERBACH",,,154.72000122,23.004999161,,,22.246999741,1.5169999599,"",""
106,"DE",196027,"DETP_BW1195100000004","SKA WAIBLINGEN - HEGNACH",,,86.448997498,12.531999588,,,17.61700058,1.2710000277,"",""
106,"DE",196026,"DETP_BW1195100000003","SKA SULZBACH                                                ",,,37.35200119,6.2249999046,,,6.2249999046,0.99599999189,"",""
106,"DE",196039,"DETP_BW1195100000024","SKA BERGLEN                                                 ",,,27.211999893,3.0239999294,,,14.663999557,1.6629999876,"",""
106,"DE",196033,"DETP_BW1195100000013","SKA KERNEN - HALDENBACH",,,36.125999451,5.5289998055,,,6.4819998741,0.5720000267,"",""
106,"DE",196361,"DETP_BW3175100000005","SKA AWV VORDERES RENCHTAL                                   ",,,123.75,15.788000107,,,23.76099968,1.1160000563,"",""
106,"DE",196347,"DETP_BW3165100000007","SKA AZV KAISERSTUHL NORD-WYHL                               ",,,27.288999557,4.751999855,,,5.6669998169,0.34900000691,"",""
106,"DE",196348,"DETP_BW3165100000008","SKA AZV BREISGAUER BUCHT - KA FORCHHEIM",,,2045.0999756,309.05999756,,,289.98001099,19.077999115,"",""
106,"DE",196349,"DETP_BW3165100000012","SKA WINDEN-NIEDERWINDEN                                     ",,,19.496999741,3.1099998951,,,7.4039998055,0.64200001955,"",""
106,"DE",196034,"DETP_BW1195100000014","SKA KERNEN - BEIBACH                                     ",,,17.271999359,1.8680000305,,,2.8139998913,0.24300000072,"",""
106,"DE",196410,"DETP_BW3275100000030","SKA Egesheim GVV Heuberg                                    ",,,75.676002502,12.017000198,,,39.949001312,1.6239999533,"",""
106,"DE",196049,"DETP_BW1195100000044","SKA RUDERSBERG - WIESLAUFTAL                    ",,,58.083000183,8.6850004196,,,16.013000488,1.8999999762,"",""
106,"DE",196050,"DETP_BW1195100000048","SKA ALFDORF - LEINECK",,,17.535999298,2.3989999294,,,3.6779999733,0.58600002527,"",""
106,"DE",196051,"DETP_BW1195100000049","SKA BACKNANG - NEUSCHÖNTAL                 ",,,212.44000244,28.172000885,,,62.347999573,3.2330000401,"",""
106,"DE",196052,"DETP_BW1195100000050","SKA ALFDORF                                                 ",,,39.682998657,4.9159998894,,,7.9549999237,0.8939999938,"",""
106,"DE",196007,"DETP_BW1185100000015","SKA HÄLDENMÜHLE - MARBACH A.N.                              ",,,325.17999268,42.723999023,,,52.21900177,5.9340000153,"",""
106,"DE",196054,"DETP_BW1195100000056","SKA WAIBLINGEN                                              ",,,183.27999878,27.438999176,,,21.809999466,3.1659998894,"",""
106,"DE",196038,"DETP_BW1195100000023","SKA BURGSTETTEN - BURGSTALL                             ",,,18.590999603,3.1570000648,,,2.631000042,1.0870000124,"",""
106,"DE",196057,"DETP_BW1255100000002","SKA BAD RAPPENAU                                            ",,,98.867996216,17.288000107,,,37.277999878,2.7009999752,"",""
106,"DE",196058,"DETP_BW1255100000003","SKA BAD RAPPENAU - BONFELD                                  ",,,28.865999222,4.1240000725,,,9.6909999847,1.753000021,"",""
106,"DE",196059,"DETP_BW1255100000005","SKA BEILSTEIN                                               ",,,36.807998657,4.3359999657,,,3.9509999752,1.9270000458,"",""
106,"DE",196016,"DETP_BW1185100000026","SKA OBERES BOTTWARTAL - OBERSTENFELD                        ",,,46.630001068,6.8429999352,,,15.277999878,1.432000041,"",""
106,"DE",196061,"DETP_BW1255100000009","SKA EPPINGEN                                                ",,,141.42999268,9.1929998398,,,30.76199913,3.888999939,"",""
106,"DE",196015,"DETP_BW1185100000024","SKA OBERRIEXINGEN - OBERRIEXINGEN                           ",,,28.232000351,4.0580000877,,,1.7519999743,0.58399999142,"",""
106,"DE",196063,"DETP_BW1255100000011","SKA GEMMINGEN                                               ",,,39.971000671,4.353000164,,,5.1449999809,1.3190000057,"",""
106,"DE",196064,"DETP_BW1255100000013","SKA GUNDELSHEIM                                             ",,,33.958999634,5.1970000267,,,4.8940000534,0.24199999869,"",""
106,"DE",196068,"DETP_BW1255100000020","SKA LAUFFEN AM NECKAR",,,59.858001709,11.380999565,,,19.587999344,1.6410000324,"",""
106,"DE",196053,"DETP_BW1195100000054","SKA REMSHALDEN - GRUNBACH                              ",,,89.199996948,9.7449998856,,,20.98800087,1.4989999533,"",""
106,"DE",196025,"DETP_BW1195100000002","SKA SCHWAIKHEIM                                             ",,,66.695999146,8.7229995728,,,11.062999725,0.74500000477,"",""
106,"DE",196010,"DETP_BW1185100000019","SKA KORNWESTHEIM - KORNWESTHEIM                             ",,,180.66999817,21.465999603,,,47.224998474,3.5780000687,"",""
106,"DE",196011,"DETP_BW1185100000020","SKA LEUDELSBACH - MARKGRÖNINGEN                             ",,,86.119003296,16.48500061,,,35.527999878,3.4110000134,"",""
106,"DE",196012,"DETP_BW1185100000021","SKA HOHENECK - LUDWIGSBURG/HOHENECK                         ",,,389.95001221,51.487998962,,,66.632003784,3.0290000439,"",""
106,"DE",196013,"DETP_BW1185100000022","SKA POPPENWEILER - LUDWIGSBURG/POPPENWEILER                 ",,,67.299003601,10.406999588,,,13.876000404,0.69400000572,"",""
106,"DE",196352,"DETP_BW3165100000021","SKA RHEINHAUSEN - NIEDERHAUSEN                              ",,,16.853000641,2.2790000439,,,2.611000061,0.54600000381,"",""
106,"DE",196340,"DETP_BW3155100000037","KA FRIEDENWEILER-RÖTENBACH                                 ",,,17.172000885,3.2100000381,,,5.3489999771,0.32100000978,"",""
106,"DE",196350,"DETP_BW3165100000016","SKA SIMONSWALD-UNTERSIMONSWALD                              ",,,16.931999207,2.4270000458,,,1.9950000048,0.40400001407,"",""
106,"DE",196322,"DETP_BW2375100000089","SKA DETTINGEN",,,36.411998749,6.0190000534,,,3.5669999123,1.1150000095,"",""
106,"DE",196324,"DETP_BW2375100000092","SKA HORB                                                    ",,,85.567001343,11.135000229,,,23.149999619,3.2230000496,"",""
106,"DE",196325,"DETP_BW2375100000100","SKA MANBACH                                                 ",,,81.172996521,12.107999802,,,10.913999557,1.0230000019,"",""
106,"DE",196326,"DETP_BW2375100000101","SKA WÄLDE                                                   ",,,12.663000107,1.6950000525,,,1.4960000515,0.69800001383,"",""
106,"DE",196327,"DETP_BW2375100000103","SKA SCHÖNMÜNZACH                                            ",,,34.978000641,6.9169998169,,,6.7189998627,0.19799999893,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",196346,"DETP_BW3165100000005","SKA AZV UNTERE ELZ-KÖNDRINGEN                               ",,,147.77000427,22.870000839,,,38.701999664,5.8639998436,"",""
106,"DE",196337,"DETP_BW3155100000019","KA SCHLUCHSEE-WOLFSGRUND                                   ",,,13.845000267,2.2920000553,,,5.5469999313,0.27500000596,"",""
106,"DE",196376,"DETP_BW3175100000020","SKA SCHWANAU NORD -OTTENHEIM-                               ",,,20.232999802,2.8759999275,,,1.9989999533,1.0729999542,"",""
106,"DE",196320,"DETP_BW2375100000083","SKA WITTENDORF                                              ",,,10.317000389,1.8380000591,,,0.4129999876,0.56300002337,"",""
106,"DE",196341,"DETP_BW3155100000039","KA BREITNAU-ÖDENBACH                                       ",,,11.477999687,1.6319999695,,,3.7650001049,0.29699999094,"",""
106,"DE",196319,"DETP_BW2375100000082","SKA BÖSINGEN ",,,7.9869999886,1.5069999695,,,1.3250000477,0.12700000405,"",""
106,"DE",196329,"DETP_BW2375100000107","SKA ALPIRSBACH",,,49.423000336,9.1280002594,,,23.152999878,1.7810000181,"",""
106,"DE",196338,"DETP_BW3155100000031","KA LÖFFINGEN-SEPPENHOFEN                                   ",,,28.8939991,4.2649998665,,,8.0939998627,0.69599997997,"",""
106,"DE",196330,"DETP_BW3155100000002","KA AZV WEILERTAL - NEUENBURG",,,191.22999573,26.38999939,,,51.562999725,1.2180000544,"",""
106,"DE",196336,"DETP_BW3155100000015","KA ST. PETER                                               ",,,13.940999985,2.0320000648,,,1.2760000229,0.56699997187,"",""
106,"DE",196335,"DETP_BW3155100000011","KA TITISEE-NEUSTADT                                        ",,,77.254997253,13.362999916,,,34.243000031,2.9230000973,"",""
106,"DE",196334,"DETP_BW3155100000009","KA VOGTSBURG - BURKHEIM                                    ",,,57.229999542,6.7529997826,,,10.298000336,0.42199999094,"",""
106,"DE",196333,"DETP_BW3155100000006","KA AZV HASLACHTAL - LENZKIRCH                              ",,,43.383998871,6.3390002251,,,12.11400032,0.98600000143,"",""
106,"DE",196332,"DETP_BW3155100000004","SKA AZV STAUFENER BUCHT-GREZHAUSEN                          ",,,393.17001343,69.352996826,,,55.794998169,2.0859999657,"",""
106,"DE",196345,"DETP_BW3155100001667","KA BAD BELLINGEN",,,28.850999832,5.626999855,,,5.1149997711,0.46000000834,"",""
106,"DE",196339,"DETP_BW3155100000036","KA HINTERZARTEN                                            ",,,20.975999832,3.9979999065,,,7.2550001144,0.29600000381,"",""
106,"DE",196422,"DETP_BW3275100000050","SKA Weilheim GKW Faulenbachtal                              ",,,39.176998138,5.013999939,,,6.2039999962,0.59500002861,"",""
106,"DE",196408,"DETP_BW3265100000015","SKA Unterbaldingen                                          ",,,58.855998993,13.642999649,,,17.291999817,0.95200002193,"",""
106,"DE",196409,"DETP_BW3265100000016","SKA Donaueschingen                                         ",,,346.32998657,45.321998596,,,74.397003174,3.4210000038,"",""
106,"DE",196342,"DETP_BW3155100000045","KA BREISACH AM RHEIN                                       ",,,87.434997559,13.515000343,,,28.25799942,1.4329999685,"",""
106,"DE",196366,"DETP_BW3175100000010","SKA ACHERN",,,118.84999847,19.38999939,,,21.215000153,1.8250000477,"",""
106,"DE",196046,"DETP_BW1195100000038","SKA SCHORNDORF                                              ",,,219.38000488,31.576999664,,,73.680000305,3.3239998817,"",""
106,"DE",197616,"DETP_SL391","KA LAUTERBACH",,,29.343000412,2.6229999065,,,2.4609999657,0.32600000501,"",""
106,"DE",196354,"DETP_BW3165100000025","SKA HERBOLZHEIM                                             ",,,64.281997681,7.8579998016,,,15.715999603,0.51499998569,"",""
106,"DE",196356,"DETP_BW3165100000046","SKA ELZACH                                                  ",,,40.768001556,6.873000145,,,13.902000427,1.25,"",""
106,"DE",196357,"DETP_BW3175100000001","SKA AWV RAUM OFFENBURG",,,396.83999634,70.345001221,,,49.701000214,3.8229999542,"",""
106,"DE",196358,"DETP_BW3175100000002","SKA AWV RAUMSCHAFT LAHR                                     ",,,293.55999756,44.620998383,,,95.699996948,3.5230000019,"",""
106,"DE",196375,"DETP_BW3175100000019","SKA SCHWANAU SÜD -NONNENWEIER-                              ",,,23.379999161,3.2929999828,,,1.4670000076,1.1410000324,"",""
106,"DE",196360,"DETP_BW3175100000004","SKA AZV KINZIG HARMERSBACHTAL                               ",,,178.3999939,25.283000946,,,47.36000061,3.5610001087,"",""
106,"DE",196344,"DETP_BW3155100000059","KA AZV HOHLEBACHTAL - STEINENSTADT                         ",,,42.909999847,7.2010002136,,,4.7760000229,0.44100001454,"",""
106,"DE",196362,"DETP_BW3175100000006","SKA AWV HAUSACH HORNBERG                                    ",,,151.66999817,21.590999603,,,25.541000366,2.3699998856,"",""
106,"DE",196363,"DETP_BW3175100000007","SKA GENGENBACH                                              ",,,103.19000244,18.325000763,,,15.123000145,1.0670000315,"",""
106,"DE",196321,"DETP_BW2375100000087","SKA MÜHLEN                                                  ",,,15.107999802,1.6890000105,,,2.6070001125,0.29600000381,"",""
106,"DE",196365,"DETP_BW3175100000009","SKA AWV OBERES RENCHTAL                                     ",,,44.331001282,8.6540002823,,,23.489999771,1.4129999876,"",""
106,"DE",196351,"DETP_BW3165100000020","SKA SASBACH                                                 ",,,16.381999969,2.5590000153,,,1.7519999743,0.25,"",""
106,"DE",196367,"DETP_BW3175100000011","SKA OBERKIRCH                                               ",,,101.16999817,17.243000031,,,25.968999863,2.4930000305,"",""
106,"DE",196368,"DETP_BW3175100000012","SKA APPENWEIER URLOFFEN                                     ",,,57.463001251,8.9569997787,,,10.236000061,0.93099999428,"",""
106,"DE",196369,"DETP_BW3175100000013","SKA AWV FRIESENHEIM                                         ",,,119.81999969,22.077999115,,,25.527000427,1.3799999952,"",""
106,"DE",196370,"DETP_BW3175100000014","SKA AWV SASBACHTAL                                          ",,,50.207000732,9.2939996719,,,11.286000252,0.9129999876,"",""
106,"DE",196371,"DETP_BW3175100000015","SKA AWV ACHERTAL                                            ",,,104.69000244,16.224000931,,,18.36700058,1.2239999771,"",""
106,"DE",196372,"DETP_BW3175100000016","SKA AWV NEURIED SCHUTTERWALD                                ",,,101.66999817,15.496999741,,,14.088000298,0.70399999619,"",""
106,"DE",196373,"DETP_BW3175100000017","SKA WILLSTÄTT                                               ",,,39.379001617,5.3860001564,,,7.1139998436,0.30500000715,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",196191,"DETP_BW1365100000077","SKA Untergröningen, Abtsgmünd                               ",,,8.3159999847,1.2150000334,,,5.4369997978,0.73600000143,"",""
106,"DE",196359,"DETP_BW3175100000003","SKA KEHL                                                    ",,,181.1499939,29.208000183,,,36.756000519,1.9689999819,"",""
106,"DE",196331,"DETP_BW3155100000003","KA AZV SULZBACH - GRISSHEIM                                ",,,91.685997009,10.793999672,,,14.126000404,1.199000001,"",""
106,"DE",196316,"DETP_BW2375100000013","SKA BAIERSBRONN",,,102.69000244,21.430000305,,,12.501000404,1.7860000134,"",""
106,"DE",196317,"DETP_BW2375100000014","SKA AACH",,,94.218002319,15.402999878,,,24.645999908,3.0810000896,"",""
106,"DE",196318,"DETP_BW2375100000015","SKA EUTINGEN                                     ",,,37.800998688,5.4580001831,,,3.1600000858,0.11500000209,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",196364,"DETP_BW3175100000008","SKA AWV SÜDLICHE ORTENAU                                    ",,,204.97999573,32.365001678,,,47.979000092,3.6909999847,"",""
106,"DE",196151,"DETP_BW1285100000081","SKA VORBACHZIMMERN                                          ",,,45.921001434,2.9030001163,,,12.668000221,2.375,"",""
106,"DE",196142,"DETP_BW1285100000061","SKA CREGLINGEN                                              ",,,27.170000076,3.8090000153,,,11.553999901,1.3969999552,"",""
106,"DE",196143,"DETP_BW1285100000065","SKA FREUDENBERG",,,23.047000885,2.875,,,1.8159999847,1.4630000591,"",""
106,"DE",196144,"DETP_BW1285100000066","SKA MONDFELD-BOXTAL  ",,,22.899999619,2.2539999485,,,4.7779998779,0.81099998951,"",""
106,"DE",196162,"DETP_BW1355100000058","SKA Schnaitheim, Heidenheim                                 ",,,94.342002869,14.859999657,,,27.99200058,2.0729999542,"",""
106,"DE",196153,"DETP_BW1285100000085","SKA WEIKERSHEIM                                             ",,,49.083000183,7.5390000343,,,12.831999779,1.1230000257,"",""
106,"DE",196069,"DETP_BW1255100000022","SKA MÖCKMÜHL                                                ",,,50.562999725,16.306999207,,,11.053999901,1.3129999638,"",""
106,"DE",196159,"DETP_BW1355100000045","SKA Dettingen, Gerstetten                                   ",,,13.147000313,2.1619999409,,,3.0920000076,0.75400000811,"",""
106,"DE",196158,"DETP_BW1355100000044","SKA Gerstetten, Gerstetten                                  ",,,52.162998199,5.5890002251,,,4.7199997902,0.43500000238,"",""
106,"DE",196157,"DETP_BW1285100000092","SKA WITTIGBACHTAL AZV                                       ",,,28.743000031,3.1289999485,,,4.2369999886,1.30400002,"",""
106,"DE",196156,"DETP_BW1285100000089","SKA WERTHEIM-OST                                            ",,,56.467998505,5.242000103,,,7.5409998894,2.2990000248,"",""
106,"DE",196145,"DETP_BW1285100000069","SKA GERCHSHEIM                                              ",,,16.61700058,1.9600000381,,,1.2890000343,0.56400001049,"",""
106,"DE",196048,"DETP_BW1195100000040","SKA ALTHÜTTE                                                ",,,21.090999603,2.739000082,,,2.0820000172,0.65700000525,"",""
106,"DE",196152,"DETP_BW1285100000083","SKA TAUBERBISCHOFSHEIM                                      ",,,146.8999939,27.951999664,,,36.337001801,2.1740000248,"",""
106,"DE",196139,"DETP_BW1285100000051","SKA BAD MERGENTHEIM                                         ",,,171.91999817,21.247999191,,,43.462001801,5.7950000763,"",""
106,"DE",196150,"DETP_BW1285100000080","SKA UNTERBALBACH                                            ",,,21.961999893,2.7179999352,,,10.237999916,0.72699999809,"",""
106,"DE",196149,"DETP_BW1285100000079","SKA LAUDA-GERLACHSHEIM                                      ",,,84.556999207,11.029000282,,,13.407999992,1.0809999704,"",""
106,"DE",196148,"DETP_BW1285100000076","SKA KÜLSHEIM                                                ",,,20.211999893,3.0350000858,,,2.6340000629,0.45800000429,"",""
106,"DE",196161,"DETP_BW1355100000057","SKA Mergelstetten, Heidenheim                               ",,,254.11000061,35.826000214,,,105.80999756,4.1659998894,"",""
106,"DE",196155,"DETP_BW1285100000088","SKA WERTHEIM                                                ",,,136.5,16.947999954,,,39.849998474,2.5190000534,"",""
106,"DE",195994,"DETP_BW1175100000075","ZV AV Deggingen                        ",,,59.486000061,9.2950000763,,,19.208999634,6.1960000992,"",""
106,"DE",195980,"DETP_BW1165100000048","ZV NEUFFENER TAL - FRICKENHAUSEN                            ",,,91.605003357,14.656999588,,,20.88599968,2.9309999943,"",""
106,"DE",195981,"DETP_BW1165100000049","ZV WENDLINGEN                                               ",,,536.55999756,79.054000854,,,185.02000427,11.774000168,"",""
106,"DE",195982,"DETP_BW1165100000094","STGT-PLIENINGEN                                             ",,,297.72000122,47.762001038,,,71.642997742,3.1840000153,"",""
106,"DE",195983,"DETP_BW1175100000050","Adelberg        ",,,12.149000168,1.6579999924,,,3.6210000515,0.84600001574,"",""
106,"DE",195984,"DETP_BW1175100000052","Böhmenkirch - Treffelhausen",,,19.783000946,3.0650000572,,,4.2490000725,1.4630000591,"",""
106,"DE",195985,"DETP_BW1175100000053","Bad Boll                                              ",,,26.822999954,3.8190000057,,,4.4409999847,1.6879999638,"",""
106,"DE",196146,"DETP_BW1285100000071","SKA GRÜNSFELD                                               ",,,37.21900177,4.2020001411,,,4.9520001411,1.050999999,"",""
106,"DE",196187,"DETP_BW1365100000035","SKA AZV Lauter-Rems, Böbingen                               ",,,148.41000366,25.540000916,,,84.212997437,4.1420001984,"",""
106,"DE",196173,"DETP_BW1365100000013","SKA Schwäbisch Gmünd, Schwäbisch Gmünd                      ",,,364.45999146,57.86700058,,,67.002998352,2.0299999714,"",""
106,"DE",196129,"DETP_BW1275100000080","SKA Schwäbisch Hall-Sulzdorf                                ",,,16.173000336,2.7460000515,,,7.3239998817,1.3730000257,"",""
106,"DE",196176,"DETP_BW1365100000016","SKA Gschwend, Gschwend                                      ",,,18.357000351,2.7369999886,,,5.4749999046,1.449000001,"",""
106,"DE",196160,"DETP_BW1355100000050","SKA Giengen, Giengen                                        ",,,95.638000488,12.637999535,,,54.308998108,3.0739998817,"",""
106,"DE",196178,"DETP_BW1365100000024","SKA Iggingen, Iggingen                                      ",,,13.331999779,2.4489998817,,,3.0710000992,0.73799997568,"",""
106,"DE",196179,"DETP_BW1365100000025","SKA Lorch-Waldhausen, Lorch                                 ",,,117.54000092,14.890999794,,,16.281000137,1.9859999418,"",""
106,"DE",196180,"DETP_BW1365100000026","SKA Mutlangen, Mutlangen                                    ",,,16.513999939,2.8919999599,,,6.7470002174,0.96399998665,"",""
106,"DE",196181,"DETP_BW1365100000028","SKA Oberkochen, Oberkochen",,,59.256999969,9.170999527,,,16.459999084,2.8220000267,"",""
106,"DE",196182,"DETP_BW1365100000029","SKA Ruppertshofen, Ruppertshofen                            ",,,12.734999657,2.1300001144,,,2.881000042,0.91900002956,"",""
106,"DE",196183,"DETP_BW1365100000031","SKA Rechberg, Schwäbisch Gmünd                              ",,,12.447999954,1.8760000467,,,2.114000082,0.7160000205,"",""
106,"DE",196184,"DETP_BW1365100000032","SKA Spraitbach, Spraitbach",,,19.76099968,2.4340000153,,,2.0710000992,0.65399998426,"",""
106,"DE",196141,"DETP_BW1285100000057","SKA UNTERSCHÜPF                                             ",,,35.671001434,6.5970001221,,,14.904000282,3.1760001183,"",""
106,"DE",196186,"DETP_BW1365100000034","SKA Wißgoldingen, Waldstetten                               ",,,12.397999763,2.3059999943,,,4.8559999466,1.2749999762,"",""
106,"DE",196140,"DETP_BW1285100000055","SKA MARKELSHEIM                                             ",,,20.13999939,2.1719999313,,,4.1300001144,0.97899997234,"",""
106,"DE",196188,"DETP_BW1365100000036","SKA AZV Niederalfingen, Aalen",,,158.99000549,20.9810009,,,30.306999207,2.7980000973,"",""
106,"DE",196189,"DETP_BW1365100000037","SKA AZV Leintal, Leinzell                                   ",,,46.334999084,6.0920000076,,,11.86400032,0.80199998617,"",""
106,"DE",196190,"DETP_BW1365100000074","SKA Abtsgmünd, Abtsgmünd                                    ",,,29.496999741,4.5770001411,,,11.69699955,1.7289999723,"",""
106,"DE",196175,"DETP_BW1365100000015","SKA Eschach, Eschach                                        ",,,17.111999512,3.7409999371,,,3.3970000744,0.68800002337,"",""
106,"DE",196147,"DETP_BW1285100000074","SKA KÖNIGHEIM                                               ",,,21.493000031,2.2809998989,,,4.8379998207,1.5900000334,"",""
106,"DE",196132,"DETP_BW1275100000085","SKA Sulzbach/Laufen-Sulzbach                        ",,,16.88299942,1.8530000448,,,3.3770000935,1.1119999886,"",""
106,"DE",196133,"DETP_BW1275100000086","SKA Untermünkheim-Enslingen                                 ",,,35.408000946,3.1789999008,,,14.031999588,1.8639999628,"",""
106,"DE",196134,"DETP_BW1275100000089","SKA Vellberg-Vellberg                                ",,,37.11000061,3.9119999409,,,13.956000328,1.7970000505,"",""
106,"DE",196135,"DETP_BW1275100000090","SKA Wallhausen-Wallhausen",,,15.244000435,2.256000042,,,4.4019999504,0.47299998999,"",""
106,"DE",196136,"DETP_BW1275100000096","SKA Wolpertshausen-Cröffelbach                              ",,,22.99600029,3.0659999847,,,1.4579999447,1.2710000277,"",""
106,"DE",196138,"DETP_BW1285100000050","SKA ASSAMSTADT                                              ",,,17.38999939,1.925999999,,,4.2919998169,0.93599998951,"",""
106,"DE",195988,"DETP_BW1175100000059","Geislingen a. d. Steige       ",,,146.77999878,27.155000687,,,40.366001129,5.1370000839,"",""
106,"DE",196185,"DETP_BW1365100000033","SKA Waldstetten, Waldstetten",,,50.848999023,8.8489999771,,,25.093999863,1.5850000381,"",""
106,"DE",195963,"DETP_BW1165100000015","LENNINGEN - GUTENBERG                                  ",,,14.175999641,3.0339999199,,,4.9739999771,1.4919999838,"",""
106,"DE",195986,"DETP_BW1175100000054","Bad Boll - Eckwälden",,,9.9090003967,1.4479999542,,,0.64300000668,0.22499999404,"Y","for details on QA see  ""UWWTD_load data QAQC_summary table final"""
106,"DE",195958,"DETP_BW1165100000010","FILDERSTADT - BONLANDEN                                     ",,,88.32900238,15.053999901,,,27.672000885,0.66399997473,"",""
106,"DE",195959,"DETP_BW1165100000011","GROSSBETTLINGEN                                             ",,,25.031999588,4.1960000992,,,5.6890001297,1.7779999971,"",""
106,"DE",197399,"DETP_BYRO-K0035","HELDENSTEIN",,,16.725999832,2.888999939,,,3.0499999523,1.0770000219,"",""
106,"DE",195961,"DETP_BW1165100000013","LEINFELDEN-ECHTERDINGEN - STETTEN                           ",,,87.120002747,12.036000252,,,20.061000824,1.3370000124,"",""
106,"DE",195979,"DETP_BW1165100000047","ZV BEMPFLINGEN-RIEDERICH                                    ",,,42.250999451,6.132999897,,,9.5410003662,0.68099999428,"",""
106,"DE",195970,"DETP_BW1165100000036","OSTFILDERN - NELLINGEN/ORT                                  ",,,134.80000305,18.746999741,,,32.138000488,1.4880000353,"",""
106,"DE",196009,"DETP_BW1185100000017","SKA HÖPFIGHEIM - STEINHEIM/HÖPFIGHEIM                       ",,,10.796999931,1.7070000172,,,2.7079999447,0.37099999189,"",""
106,"DE",195976,"DETP_BW1165100000044","WOLFSCHLUGEN                                                ",,,44.499000549,5.4210000038,,,12.857999802,2.8989999294,"",""
106,"DE",195975,"DETP_BW1165100000043","WERNAU (NECKAR)                                             ",,,56.752998352,7.4029998779,,,23.535999298,0.75900000334,"",""
106,"DE",195974,"DETP_BW1165100000040","WEILHEIM A.D. TECK                                          ",,,67.727996826,11.078000069,,,20.3939991,0.75499999523,"",""
106,"DE",195973,"DETP_BW1165100000039","REICHENBACH A.D. FILS                                       ",,,115.16999817,14.663000107,,,32.25799942,1.3329999447,"",""
106,"DE",195956,"DETP_BW1165100000007","DENKENDORF                                                  ",,,59.008998871,8.4479999542,,,20.535999298,1.4299999475,"",""
106,"DE",195971,"DETP_BW1165100000037","OSTFILDERN - NELLINGEN/PARKSIEDLUNG II                      ",,,12.288000107,1.6610000134,,,4.4050002098,0.85699999332,"",""
106,"DE",195955,"DETP_BW1165100000006","DEIZISAU                                                    ",,,41.582000732,6.7690000534,,,6.7690000534,0.5529999733,"",""
