ReportNetEnvelopeFileId,flatpComments,flatpEUFund,flatpEUFundName,flatpExpCapacity,flatpExpecDateCompletion,flatpExpecDatePerformance,flatpExpecDateStart,flatpExpecDateStartWork,flatpExpecTreatment,flatpExpLoad,flatpExpLoadTruck,flatpInv,flatpLoan,flatpLoanName,flatpMeasures,flatpOtherFund,flatpOtherFundName,flatpReasons,flatpStatus,flarepCode,uwwCode,uwwName
28562,,,,2050000,20211231,20221231,20030101,20130101,3NPm,426,,5.38,,,Collettamento scarichi non depurati a depuratore esistente,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0284,LOC_MONTECALVOLI_S_P_FRANCESCA_564
28562,,,,2050000,20211231,20221231,20030101,20130101,3NPm,253,,5.38,,,Collettamento scarichi non depurati a depuratore esistente,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0218,LOC_MONTECALVOLI_VIA_FOSSO_39
28562,,,,2050000,20211231,20221231,20030101,20130101,3NPm,1161,,5.38,,,Collettamento scarichi non depurati a depuratore esistente,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0219,LOC_MONTECALVOLI_VIA_REPUBBLICA_118
28562,,,,2050000,20211231,20221231,20030101,20130101,3NPm,357,,5.38,,,Collettamento scarichi non depurati a depuratore esistente,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0288,LOC_MONTECALVOLI_ZONA_INDUSTRIALE_VIA_DEL_PESCO
28562,,,,2050000,20211231,20221231,20030101,20130101,3NPm,142,,5.38,,,Collettamento scarichi non depurati a depuratore esistente,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0314,VIA_FOSSO_1
28562,,,,2050000,20211231,20221231,20030101,20130101,3NPm,78,,5.38,,,Collettamento scarichi non depurati a depuratore esistente,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1053,VIA_FOSSO_2
28562,,,,2050000,20211231,20221231,20030101,20130101,3NPm,195,,5.38,,,Collettamento scarichi non depurati a depuratore esistente,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1054,VIA_FRANCESCA
28872,costs spent before 2016 for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,0.717,EARDF,8922,20201231,20211231,20081231,20090101,2,8922,0,0.717,0,,Phase I: Construction of the wastewater treatment plant; Phase III: Improvement of wastewater collecting rate to the Cojasca UWWTP,0,,lack of waste water treatment,NC,RO06,ROWP_66697_01,ROWP Compania de Apa Dambovita - suc Cojasca
28562,,,,6000,20211231,20221231,20150101,20180101,2,1611,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0963,IDL_BORRO_SANTO
28562,,,,6000,20211231,20221231,20150101,20180101,2,4584,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0148,IDL_SCHIAVONE
28562,,,,6000,20211231,20221231,20150101,20180101,2,157,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1087,IDL_VIA_VERDI
28562,,,,6000,20211231,20221231,20150101,20180101,2,63,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0964,IDL_ZONA_ARTIGIANA_CAPOLUOGO
28562,,,,6000,20211231,20221231,20150101,20180101,2,150,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0305,VIA_CAFAGGIO
28562,,,,6000,20211231,20221231,20150101,20180101,2,98,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0308,VIA_DI_BALDACCIO
28562,,,,6000,20211231,20221231,20150101,20180101,2,33,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1088,VIA_LUNGAGNANA
28562,,,,6000,20211231,20221231,20150101,20180101,2,503,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0304,VIA_MIMOSE
28562,,,,6000,20211231,20221231,20150101,20180101,2,280,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0306,VIA_MORO
28562,,,,6000,20211231,20221231,20150101,20180101,2,15,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0307,VIA_SAN_RIPOLI
28562,,,,6000,20211231,20221231,20150101,20180101,2,175,,5.19,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0237,VIA_VOLTERRANA_SUD
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,195,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0207,LOC_BARBARICINA_VIA_DELLE_LENZEVIA_PIERIN_DEL_VA
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,171,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0296,LOC_ORATOIO_VIA_ALBERELLO
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,158,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0202,LOC_ORATOIO_VIA_ARGONNE
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,280,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0201,LOC_OSPEDALETTO_VIA_CAPITETAVIA_FAGIANA
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,171,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0297,LOC_OSPEDALETTO_VIA_EMILIA
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,195,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0199,LOC_OSPEDALETTO_VIA_LE_RENE
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,549,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0206,LOC_PISA_NORD_VIA_LIVENZAVIA_NATISONE
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,280,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0198,LOC_PUTIGNANO_VIA_BRACCI_TORSI
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,329,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0197,LOC_PUTIGNANO_VIA_DELLE_BOCCHETTE
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,219,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0200,LOC_PUTIGNANO_VIA_FAGIANA
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,707,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0196,LOC_PUTIGNANO_VIA_PRIMALBELLO
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,1158,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0195,LOC_S_ERMETE_VIA_EMILIAVIA_CARIOLA
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,195,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0299,LOC_SAN_PIERO_A_GRADO_VIA_LIVORNESE_463
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,232,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0298,LOC_SANT_ERMETE_VIA_PUTIGNANO
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,451,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0317,OSPEDALETTO_VIA_CAPITETA
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,207,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0316,OSPEDALETTO_VIA_FAGIANA
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,195,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0205,VIA_CAMPALDO_ZONA_CAMPALDO
28872,,,,3881,20261231,20271231,20141231,20241231,2,3881,0,1.531915,0,,Construction of Wastewater Treatment Plant for  Rediu,1.531915,National and local Budget,There is no operational secondary UWWTP for this agglomeration,NC,RO06,ROWP_77082_01,ROWP REDIU
28872,,,,2879,20261231,20271231,20161231,20161231,2,2879,0,1.195048,0,,"Construction of Wastewater Treatment Plant for Roma 
Replacement of the electro-mechanical equipments of wastewater treatment plant",1.195048,National and local Budget,NR,PD,RO06,ROWP_35884_01,ROWP Roma
28872,,,,2750,20261231,20271231,20141231,20241231,2,2031,0,0.73975,0,,Construction of Wastewater Treatment Plant for Satu Nou (agg. Lipova),0.73975,National and local Budget,NR,PD,RO06,ROWP_23207_01,ROWP Satu Nou
28872,,2.0259,CF,9904,20261231,20271231,20161231,20161231,2,9004,0,2.83626,0,,"Construction of a new Wastewater Treatment Plant for SAVENI
Replacement of the electro-mechanical equipments of wastewater treatment plant",0.81036,National and local Budget,There is no operational secondary UWWTP for this agglomeration. Electro-mechanical equipments of wastewater treatment plant need to be replaced.,NC,RO06,ROWP_36079_01,ROWP SAVENI
28872,,0.702408,CF,3128,20261231,20271231,20141231,20241231,2,3128,4.5456,0.702408,0,,"Construction of Wastewater Treatment Plant for Scanteia (Borosesti, Scanteia, Ciocarlesti).",,,NR,PD,RO06,ROWP_98916_01,ROWP Scanteia
28872,,,,3290,20261231,20271231,20141231,20241231,2,3208,0,1.23046,0,,Construction of a new Wastewater Treatment Plant for Schela,1.23046,National and local Budget,NR,PD,RO06,ROWP_77153_01,ROWP SCHELA
28872,,2.78784,CF,7918,20261231,20271231,20141231,20241231,2,7918,0,2.78784,0,,Construction of Sendreni Wastewater Treatment Plant for Sendreni and Branistea,,,NR,PD,RO06,ROWP_75114_01,ROWP SENDRENI
28872,,0.669622,CF,2900,20261231,20271231,20141231,20241231,2,2900,4.5443562306,0.669622,0,,Construction of Wastewater Treatment Plant for Sinesti,,,NR,PD,RO06,ROWP_99058_01,ROWP Sinesti
28872,,0.708633,EARDF,4412,20261231,20271231,20090928,20090928,2,4412,4.5461765373,0.708633,0,,Construction of Wastewater Treatment Plant for Sipote,,,NR,PD,RO06,ROWP_99370_01,ROWP Sipote
28872,,,,2911,20261231,20271231,20141231,20241231,2,2911,0,0.7752,0,,Construction of  Wastewater Treatment Plant for Stanilesti,0.7752,National and local Budget,There is no operational secondary UWWTP for this agglomeration,NC,RO06,ROWP_165979_01,ROWP Stanilesti
28872,,1.258157,CF,5135,20261231,20271231,20161231,20161231,2,5135,0,2.013051,0,,"Construction of a new Wastewater Treatment Plant for Stefanesti
Replacement of the electro-mechanical equipments of wastewater treatment plant",0.754894,National and local Budget,There is no operational secondary UWWTP for this agglomeration. Electro-mechanical equipments of wastewater treatment plant need to be replaced.,NC,RO06,ROWP_39168_01,ROWP Stefanesti
28872,,,,3337,20261231,20271231,20211231,20211231,2,3337,0,0.6187,0,,Construction of Wastewater Treatment Plant for Straminoasa (agg. Plopana),0.6187,National and local Budget,NR,PD,RO06,ROWP_24427_01,ROWP Straminoasa
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,597,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0251,VIA_CASTAGNOLO_S_PIERO_A_GRADO
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,707,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0991,VIA_DEL_CAPANNONE_45
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,232,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0992,VIA_DOGALI
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,207,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0993,VIA_MAGGIORE_DI_ORATOIO
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,1902,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0204,VIA_PIETRASANTINA_PISA_NORD
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,195,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0990,VIA_XXIV_MAGGIO_VIA_BELLI
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,232,,32.96,,,Potenziamento impianto esistente e collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0311,VIALE_DELLE_CASCINE
28562,,,,19000,20211231,20221231,20020101,20100101,3Nm,10000,,32.96,,,Adeguamento impianto,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0145,IDL_ORATOIO
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,40000,,32.96,,,Adeguamento impianto,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0144,IDL_SAN_JACOPO
28562,,,,90000,20211231,20221231,20020101,20100101,3Nm,30000,,32.96,,,Collettamento ad altro impianto di depurazione,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0183,IDL_LA_FONTINA
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,2084,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0044,LA_VERGINE
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,83,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0046,LOC_BREDA_OVEST
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,257,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1126,MONTESECCO
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,219,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1112,NESPOLO
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,10966,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0825,PISTOIA_CENTRO_CO_VIA_CELLINI
28872,,1.513563,EARDF,4804,20271231,20271231,20171231,20171231,2,4804,,1.513563,,,Construction of Wastewater Treatment Plant for Suharau,,,There is no operational secondary UWWTP for this agglomeration,NC,RO06,ROWP_38982_01,ROWP Suharau
28872,,1.0031757,EARDF,3500,20261231,20271231,20201231,20211231,2,2892,0,1.0031757,,,Building of a new wastewater plant,,,NR,PD,RO06,ROWP_154674_01,ROWP Tatarestii de Sus
28872,,,,3000,20261231,20271231,20201231,20211231,2,2732,0,0.6861348,,,Building of a new wastewater plant,0.6861348,National budget,NR,PD,RO06,ROWP_154763_01,ROWP Trivalea-Mosteni
28872,,,,3000,20261231,20271231,20201231,20211231,2,2813,0,0.66445,,,Building of a new wastewater plant,0.66445,National budget,NR,PD,RO06,ROWP_153035_01,ROWP Galateni
28872,,,,3500,20261231,20271231,20201231,20211231,2,2914,0,1.8093303,,,Building of a new wastewater plant,1.80933026,National budget,NR,PD,RO06,ROWP_152261_01,ROWP Branceni
28872,,,,3500,20261231,20271231,20201231,20211231,2,2881,0,0.6861348,,,Building of a new wastewater plant,0.6861348,OF,Absence of UWWTP,NC,RO06,ROWP_154941_01,ROWP Vartoape
28872,,1.060494,CF,9000,20261231,20271231,20201231,20211231,2,8643,0,1.24764,,,Building of a new wastewater plant,0.187146,National budget,NR,PD,RO06,ROWP_105785_01,ROWP Valea Dragului
28872,,,,4000,20261231,20271231,20151231,20181231,2,3229,0,0.8731698,,,Building of a new wastewater plant,0.8731698,OF,NR,PD,RO06,ROWP_16953_01,ROWP Lunca Corbului
28872,,,,3100,20261231,20271231,20191231,20201231,3NPm,2851,0,1.688413,,,Building of a new wastewater plant,1.688413,National budget,NR,PD,RO06,ROWP_153259_01,ROWP Magura
28872,,,,3500,20261231,20271231,20201231,20211231,2,2866,0,0.5848,,,Building of a new wastewater plant,0.5848,OF,NR,PD,RO06,ROWP_152047_01_01,ROWP Frasinet
28872,,0.87166935,CF,6500,20261231,20271231,20201231,20211231,2,5889,0,1.0254934,,,Building of a new wastewater plant,0.153824,National budget,NR,PD,RO06,ROWP_68930_01,ROWP Tatarani
28872,,,,3500,20261231,20271231,20201231,20211231,2,2851,0,0.287979,,,Building of a new wastewater plant,0.287979,National budget,NR,PD,RO06,ROWP_105302_01,ROWP Stanesti
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,1299,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0059,SVINCOLO_AUTOSTRADALE
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,15,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1122,VIA_ALBERT_BRUCE_SABIN
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,76,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1116,VIA_ANDREA_DORIA
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,106,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1113,VIA_ARCHIMEDE_ANGOLO_VIA_PRATESE
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,91,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1114,VIA_BARTOLINA_ANGOLO_VIA_PRATESE
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,219,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1123,VIA_BARTOLOMEO_SESTINI
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,45,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1129,VIA_BURE_VECCHIA
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,45,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1124,VIA_CAROTA_E_MOLINA
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,30,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1125,VIA_CIALDINA
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,83,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT1108,VIA_DEL_BOLLACCHIONE
28562,,,,90000,20211231,20221231,20050101,20170101,3Nm,143,,26.8,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,0,,Parziale collettamento all'impianto di depurazione,NC,IT006,IT09RT0828,VIA_DEL_MAESTRALE
28872,,,,3500,20261231,20271231,20201231,20211231,2,2805,0,1.6067398,,,Building of a new wastewater plant,1.6067398,OF,NR,PD,RO06,ROWP_14931_01,ROWP Bughea de Jos
28872,,,,3500,20261231,20271231,20201231,20211231,2,2842,0,0.565371,,,Building of a new wastewater plant,0.565371,OF,NR,PD,RO06,ROWP_153115_01,ROWP Izvoarele
28872,,,,3500,20261231,20271231,20201231,20211231,2,2822,0,0.986,,,Building of a new wastewater plant,0.986,National budget,NR,PD,RO06,ROWP_105918_01,ROWP Vedea
28872,,,,3500,20261231,20271231,20201231,20211231,2,2797,0,1.0484268,,,Building of a new wastewater plant,1.0484268,OF,NR,PD,RO06,ROWP_153785_01,ROWP Vitanesti
28872,,0.87166935,CF,3500,20261231,20271231,20201231,20211231,2,3039,0,1.0254933,,,Building of a new wastewater plant,0.153824,National budget,NR,PD,RO06,ROWP_67782_01,ROWP Lucieni
28872,,3.7790636,CF,6500,20261231,20271231,20201231,20211231,2,5851,0,4.4459572,,,Building of a new wastewater plant,0.6668936,National budget,Absence of UWWTP,NC,RO06,ROWP_18037_01,ROWP Poiana Lacului
28872,,1.9658817,CF,3500,20261231,20271231,20201231,20211231,2,2980,0,2.312802,,,Building of a new wastewater plant,0.3469203,National budget,NR,PD,RO06,ROWP_102534_01,ROWP Darasti
28872,,,,3500,20261231,20271231,20201231,20211231,2,3106,0,0.4947868,,,Building of a new wastewater plant,0.4947868,National budget,NR,PD,RO06,ROWP_129772_01,ROWP Valeni
28872,,,,3500,20261231,20271231,20201231,20211231,2,2889,0,0.7240846,,,Building of a new wastewater plant,0.7240846,National Environmental Funds,NR,PD,RO06,ROWP_17833_01,ROWP Oarja
28872,,,,3000,20261231,20271231,20201231,20211231,2,2747,0,0.8992023,,,Building of a new wastewater plant,0.8992023,Own sources,NR,PD,RO06,ROWP_69312_01,ROWP Valeni Dambovita
28872,,0.78132906,EARDF,3000,20261231,20271231,20201231,20211231,2,2730,0,0.7813291,,,Building of a new wastewater plant,,,NR,PD,RO06,ROWP_16481_01,ROWP Dragoslavele
28872,,0.399641,ERDF,3000,20261231,20271231,20201231,20211231,2,2703,0,0.399641,,,Building of a new wastewater plant,,,NR,PD,RO06,ROWP_102455_01,ROWP Daia
28872,,0.9276628,EARDF,3000,20261231,20271231,20201231,20211231,2,2503,0,0.9276628,,,Building of a new wastewater plant,,,Absence of UWWTP,NC,RO06,ROWP_153213_ 01,ROWP Mavrodin
28872,,1.060494,CF,3000,20261231,20271231,20201231,20211231,2,2669,0,1.24764,,,Building of a new wastewater plant,0.187146,National budget,NR,PD,RO06,ROWP_104234_01,ROWP Marsa
28872,,,,3000,20261231,20271231,20201231,20211231,2,2522,0,1.2094454,,,Building of a new wastewater plant,1.2094454,OF,NR,PD,RO06,ROWP_152136_01,ROWP Bogdana
