"uwwState","rptMStateKey","uwwID","uwwCode","uwwName","uwwBODIncoming","uwwCODIncoming","uwwNIncoming","uwwPIncoming","uwwBODDischarge","uwwCODDischarge","uwwNDischarge","uwwPDischarge","QAflag","Remark"
106,"DE",341625,"DETP_NW1210","Ennepetal Oberbauer",,,6.059,0.964,,,2.927,0.153," "," "
106,"DE",341626,"DETP_NW1213","Gevelsberg",,,263.52,41.924,,,49.859,5.419," "," "
106,"DE",341627,"DETP_NW1218","Hattingen",,,375.62,59.758,,,61.645,6.929," "," "
106,"DE",341628,"DETP_NW1219","Schwelm",,,168.33,26.78,,,26.166,1.332," "," "
106,"DE",341629,"DETP_NW1222","Wetter-Albringhausen",,,7.859,1.25,,,4.427,0.389," "," "
106,"DE",341630,"DETP_NW1224","Witten-Herbede",,,41.822,6.654,,,0.884,1.174," "," "
106,"DE",341631,"DETP_NW1225","Rahmedetal",,,121.01,19.252,,,55.97,2.449," "," "
106,"DE",341632,"DETP_NW1226","Altena",,,101.92,16.214,,,55.534,5.031," "," "
106,"DE",341633,"DETP_NW1227","Balve",,,45.514,7.241,,,12.155,1.232," "," "
106,"DE",341634,"DETP_NW1228","Balve Binolen",,,10.979,1.747,,,1.458,0.224," "," "
106,"DE",341635,"DETP_NW123","Marmagen",,,16.523,2.629,,,0.461,0.012," "," "
106,"DE",341636,"DETP_NW1230","Hemer",,,173.98,27.679,,,110.05,3.453," "," "
106,"DE",341637,"DETP_NW1235","Herscheid",,,19.325,3.074,,,4.821,0.395," "," "
106,"DE",341638,"DETP_NW1237","Iserlohn Baarbachtal",,,274.41,43.656,,,77.305,5.324," "," "
106,"DE",341639,"DETP_NW1238","Iserlohn Letmathe",,,228.25,36.313,,,23.957,3.26," "," "
106,"DE",341640,"DETP_NW1239","Kierspe Bahnhof",,,56.541,8.995,,,11.507,0.684," "," "
106,"DE",341641,"DETP_NW1241","Lüdenscheid Schlittenbachtal",,,82.203,13.078,,,38.18,2.263," "," "
106,"DE",341642,"DETP_NW1243","Volmetal",,,132.42,21.067,,,35.687,3.176," "," "
105,"DE",341643,"DETP_NW1244","Meinerzhagen Windebruch",,,,,,,,," "," "
106,"DE",341644,"DETP_NW1245","Meinerzhagen Valbert",,,15.19,2.417,,,4.639,0.19," "," "
106,"DE",341645,"DETP_NW1246","Meinerzhagen",,,95.118,15.132,,,12.682,1.37," "," "
106,"DE",341646,"DETP_NW1247","Menden",,,271.19,43.144,,,121.23,5.89," "," "
106,"DE",341647,"DETP_NW1248","Neuenrade",,,74.847,11.908,,,12.466,1.45," "," "
106,"DE",341648,"DETP_NW1250","Plettenberg",,,119.79,19.058,,,56.52,5.175," "," "
106,"DE",341649,"DETP_NW1252","Schalksmühle",,,95.742,15.232,,,36.443,4.85," "," "
106,"DE",341650,"DETP_NW1254","Werdohl",,,93.85,14.931,,,29.054,4.371," "," "
106,"DE",341651,"DETP_NW127","Schleiden-Gemünd",,,64.086,10.195,,,8.471,0.628," "," "
106,"DE",341652,"DETP_NW128","Schleiden",,,94.124,14.974,,,31.75,0.137," "," "
106,"DE",341653,"DETP_NW129","Weilerswist,Auf der Hochfahrt",,,63.965,10.176,,,19.998,1.098," "," "
106,"DE",341654,"DETP_NW13","Herzogenrath-Worm",,,142.54,22.676,,,14.19,0.518," "," "
106,"DE",341655,"DETP_NW133","Bessenich",,,67.862,10.796,,,3.208,0.17," "," "
106,"DE",341656,"DETP_NW137","Erkelenz-Mitte",,,171.65,27.308,,,32.085,2.661," "," "
106,"DE",341657,"DETP_NW14","Steinbusch",,,123.8,19.695,,,19.482,0.431," "," "
106,"DE",341658,"DETP_NW142","Kueckhoven",,,10.468,1.665,,,1.73,0.947," "," "
106,"DE",341659,"DETP_NW144","Flahstrass",,,167.32,26.619,,,20.312,2.234," "," "
106,"DE",341660,"DETP_NW146","Kirchhoven",,,175.77,27.964,,,42.783,0.887," "," "
106,"DE",341661,"DETP_NW148","Dremmen (1)",,,51.344,8.168,,,2.131,0.298," "," "
106,"DE",341662,"DETP_NW149","Hückelhoven-Ratheim",,,255,40.568,,,34.826,0.666," "," "
106,"DE",341663,"DETP_NW1502","Bottrop",,,4406.4,701.02,,,1383.7,76.341," "," "
106,"DE",341664,"DETP_NW1503","Gelsenkirchen-Picksmühlenbach",,,229.99,36.59,,,52.572,6.053," "," "
106,"DE",341665,"DETP_NW1506","Zentralklärwerk Ahaus",,,220.9,35.143,,,12.847,1.818," "," "
106,"DE",341666,"DETP_NW1509","Bocholt-Mussum",,,397.46,63.232,,,36.257,1.718," "," "
106,"DE",341667,"DETP_NW1512","Borken",,,309.57,49.249,,,39.011,1.672," "," "
106,"DE",341668,"DETP_NW1513","Gescher-Harwick",,,72.319,11.505,,,5.785,0.697," "," "
106,"DE",341669,"DETP_NW1515","Gronau",,,282.88,45.004,,,24.7,1.273," "," "
106,"DE",341670,"DETP_NW1516","Heek",,,19.715,3.137,,,1.422,0.194," "," "
106,"DE",341671,"DETP_NW1517","Heiden",,,42.849,6.817,,,2.749,0.694," "," "
106,"DE",341672,"DETP_NW1518","Isselburg",,,54.351,8.647,,,9.866,1.293," "," "
106,"DE",341673,"DETP_NW1521","Legden II",,,55.358,8.807,,,5.514,0.276," "," "
106,"DE",341674,"DETP_NW1522","Raesfeld",,,37.285,5.932,,,2.601,0.334," "," "
106,"DE",341675,"DETP_NW1523","Raesfeld-Erle",,,17.823,2.835,,,,," "," "
106,"DE",341676,"DETP_NW1524","Reken",,,48.694,7.747,,,3.646,0.663," "," "
106,"DE",341677,"DETP_NW1525","Reken Maria-Veen",,,12.464,1.983,,,2.485,0.242," "," "
106,"DE",341678,"DETP_NW1527","Rhede",,,131.25,20.88,,,7.855,0.716," "," "
106,"DE",341679,"DETP_NW1528","Schöppingen",,,40.361,6.421,,,2.365,0.201," "," "
106,"DE",341680,"DETP_NW153","Frelenberg",,,179.44,28.547,,,15.846,1.658," "," "
106,"DE",341681,"DETP_NW1531","Stadtlohn",,,57.169,9.095,,,15.879,1.63," "," "
106,"DE",341682,"DETP_NW1532","Zentralklärwerk Südlohn",,,58.051,9.235,,,2.031,0.322," "," "
106,"DE",341683,"DETP_NW1533","Velen",,,59.021,9.39,,,3.464,0.866," "," "
106,"DE",341684,"DETP_NW1536","Vreden",,,95.094,15.129,,,10.828,2.086," "," "
106,"DE",341685,"DETP_NW1537","Dattelner-Mühlenbach",,,271.44,43.184,,,79.977,7.351," "," "
106,"DE",341686,"DETP_NW1539","Dorsten",,,437.03,69.528,,,20.044,1.271," "," "
106,"DE",341687,"DETP_NW154","Haaren",,,69.891,11.119,,,1.814,0.148," "," "
106,"DE",341688,"DETP_NW1542","Dorsten-Wulfen",,,296.17,47.118,,,17.474,1.011," "," "
106,"DE",341689,"DETP_NW1545","Haltern-Hullern",,,10.729,1.707,,,,," "," "
106,"DE",341690,"DETP_NW1547","Haltern-West",,,211.06,33.578,,,24.155,3.465," "," "
106,"DE",341691,"DETP_NW1548","Herten-Westerholt",,,130.21,20.716,,,14.768,1.031," "," "
106,"DE",341692,"DETP_NW1549","Marl-Ost",,,166.98,26.565,,,27.073,2.827," "," "
106,"DE",341693,"DETP_NW155","Wassenberg",,,97.876,15.571,,,9.68,0.273," "," "
106,"DE",341694,"DETP_NW1550","Marl-West",,,263.3,41.888,,,31.932,1.835," "," "
106,"DE",341695,"DETP_NW1551","Marl-Lenkerbeck",,,100.66,16.014,,,11.631,1.301," "," "
106,"DE",341696,"DETP_NW1553","Waltrop",,,155.38,24.719,,,32.435,1.54," "," "
106,"DE",341697,"DETP_NW156","Wegberg-Mitte",,,187.59,29.843,,,33.165,0.357," "," "
106,"DE",341698,"DETP_NW159","Arsbeck",,,25.674,4.084,,,7.324,0.106," "," "
106,"DE",341699,"DETP_NW161","Obergartzem-Enzen",,,64.424,10.249,,,17.274,0.543," "," "
106,"DE",341700,"DETP_NW164","Buchholzbach",,,9.634,1.533,,,4.246,0.094," "," "
106,"DE",341701,"DETP_NW165","Urft-Nettersheim",,,34.374,5.469,,,5.721,0.157," "," "
106,"DE",341702,"DETP_NW17","Konzen",,,29.748,4.733,,,19.415,," "," "
106,"DE",341703,"DETP_NW18","Monschau",,,25.211,4.011,,,5.258,0.045," "," "
106,"DE",341704,"DETP_NW1801","Bonn Bad Godesberg",,,433.07,68.898,,,80.535,3.167," "," "
106,"DE",341705,"DETP_NW1802","Bonn Duisdorf",,,116.71,18.568,,,25.851,0.68," "," "
106,"DE",341706,"DETP_NW1803","Bonn Beuel",,,319.57,50.841,,,70.336,2.134," "," "
106,"DE",341707,"DETP_NW1804","Bonn Salierweg",,,1095.3,174.26,,,80.866,4.151," "," "
106,"DE",341708,"DETP_NW1805","Köln Stammheim",,,6457.4,1027.3,,,677.14,27.28," "," "
106,"DE",341709,"DETP_NW1806","Köln Rodenkirchen",,,291.7,46.407,,,38.953,1.524," "," "
106,"DE",341710,"DETP_NW1807","Köln Langel",,,359.55,57.201,,,39.515,2.292," "," "
106,"DE",341711,"DETP_NW1808","Köln Weiden",,,236.93,37.694,,,39.214,1.741," "," "
106,"DE",341712,"DETP_NW1809","Köln Wahn",,,277.54,44.154,,,59.003,2.819," "," "
106,"DE",341713,"DETP_NW1810","Bedburg Kaster",,,197.56,31.431,,,41.228,2.053," "," "
106,"DE",341714,"DETP_NW1812","Bergheim Auenheim",,,71.349,11.351,,,10.499,1.177," "," "
106,"DE",341715,"DETP_NW1815","Bergheim Glessen",,,28.182,4.484,,,3.272,0.16," "," "
106,"DE",341716,"DETP_NW1817","Bergheim Kenten",,,422,67.136,,,62.843,3.236," "," "
106,"DE",341717,"DETP_NW1818","Brühl",,,245.61,39.075,,,43.927,4.268," "," "
105,"DE",341718,"DETP_NW1819","Elsdorf Niederembt",,,,,,,,," "," "
106,"DE",341719,"DETP_NW1820","Elsdorf",,,52.994,8.431,,,13.32,0.574," "," "
106,"DE",341720,"DETP_NW1821","Erftstadt",,,239.76,38.144,,,51.309,4.191," "," "
106,"DE",341721,"DETP_NW1822","Frechen",,,176.02,28.003,,,39.414,2.886," "," "
106,"DE",341722,"DETP_NW1824","Hürth",,,281.82,44.835,,,64.983,2.913," "," "
106,"DE",341723,"DETP_NW1825","Pulheim",,,261.69,41.633,,,20.245,2.779," "," "
106,"DE",341724,"DETP_NW1826","Wesseling",,,157.96,25.13,,,38.723,4.309," "," "
106,"DE",341725,"DETP_NW1827","Wesseling Urfeld",,,25.682,4.086,,,1.45,0.752," "," "
106,"DE",341726,"DETP_NW1828","Bergneustadt Schönenthal",,,66.743,10.618,,,33.433,2.376," "," "
106,"DE",341727,"DETP_NW1829","Engelskirchen Ründeroth",,,37.228,5.923,,,15.2,1.229," "," "
106,"DE",341728,"DETP_NW1831","Engelskirchen",,,43.316,6.891,,,23.059,2.005," "," "
106,"DE",341729,"DETP_NW1832","Engelskirchen Bickenbach",,,69.477,11.053,,,31.259,2.113," "," "
106,"DE",341730,"DETP_NW1833","Gummersbach Rospe",,,71.723,11.411,,,21.832,1.065," "," "
106,"DE",341731,"DETP_NW1834","Gummersbach Krummenohl",,,119.27,18.975,,,45.528,4.263," "," "
106,"DE",341732,"DETP_NW1835","Gummersbach Brunohl",,,42.877,6.821,,,23.729,1.585," "," "
106,"DE",341733,"DETP_NW1836","Hückeswagen",,,151.56,24.111,,,40.503,2.388," "," "
106,"DE",341734,"DETP_NW1838","Lindlar",,,36.882,5.868,,,6.409,0.578," "," "
106,"DE",341735,"DETP_NW1839","Lindlar Bruch",,,17.795,2.831,,,13.367,0.489," "," "
106,"DE",341736,"DETP_NW1840","Marienheide",,,39.141,6.227,,,5.089,1.205," "," "
106,"DE",341737,"DETP_NW1843","Morsbach Volperhausen",,,34.43,5.478,,,15.27,0.693," "," "
106,"DE",341738,"DETP_NW1845","Morsbach Holpe",,,8.169,1.3,,,1.956,0.077," "," "
106,"DE",341739,"DETP_NW1846","Nümbrecht Homburg-Bröl",,,79.522,12.651,,,34.66,3.724," "," "
106,"DE",341740,"DETP_NW1847","Radevormwald",,,242.28,38.544,,,47.629,4.398," "," "
106,"DE",341741,"DETP_NW1853","Reichshof Brüchermühle",,,27.208,4.328,,,8.972,0.651," "," "
106,"DE",341742,"DETP_NW1854","Reichshof Eckenhagen",,,11.132,1.771,,,3.254,0.179," "," "
106,"DE",341743,"DETP_NW1855","Reichshof Ufersmühle",,,19.812,3.152,,,19.55,0.56," "," "
106,"DE",341744,"DETP_NW1857","Waldbröl Brenzingen",,,36.355,5.784,,,25.458,0.621," "," "
106,"DE",341745,"DETP_NW1858","Wiehl",,,67.528,10.743,,,21.809,1.124," "," "
106,"DE",341746,"DETP_NW1859","Wiehl Weiershagen",,,49.62,7.894,,,15.372,0.775," "," "
106,"DE",341747,"DETP_NW1861","Bergisch-Gladbach",,,612.86,97.501,,,111.67,4.784," "," "
106,"DE",341748,"DETP_NW1864","Kürten Dürscheid",,,40.139,6.386,,,10.885,0.773," "," "
106,"DE",341749,"DETP_NW1867","Kürten",,,45.401,7.223,,,21.175,1.318," "," "
106,"DE",341750,"DETP_NW1869","Odenthal Osenau",,,46.822,7.449,,,6.138,0.485," "," "
106,"DE",341751,"DETP_NW1870","Overath",,,56.992,9.067,,,20.986,1.955," "," "
106,"DE",341752,"DETP_NW1871","Overath Lehmbach",,,68.204,10.851,,,20.62,1.942," "," "
106,"DE",341753,"DETP_NW1872","Rösrath",,,108.23,17.219,,,31.545,4.244," "," "
106,"DE",341754,"DETP_NW1873","Wermelskirchen",,,65.91,10.486,,,8.046,0.403," "," "
106,"DE",341755,"DETP_NW1875","Wermelskirchen Dhünn",,,16.084,2.559,,,1.193,0.077," "," "
106,"DE",341756,"DETP_NW1876","Bad Honnef Aegidienberg",,,31.56,5.021,,,8.343,0.297," "," "
106,"DE",341757,"DETP_NW1877","Bad Honnef",,,93.258,14.837,,,19.319,1.292," "," "
106,"DE",341758,"DETP_NW1878","Bornheim",,,104.27,16.589,,,30.628,0.942," "," "
106,"DE",341759,"DETP_NW1879","Bornheim Sechtem",,,88.069,14.011,,,7.371,0.189," "," "
106,"DE",341760,"DETP_NW1880","Bornheim Hersel",,,33.311,5.299,,,6.693,0.186," "," "
106,"DE",341761,"DETP_NW1881","Eitorf",,,109.73,17.457,,,12.277,1.312," "," "
106,"DE",341762,"DETP_NW1882","Hennef",,,190.25,30.266,,,45.682,5.396," "," "
106,"DE",341763,"DETP_NW1886","Hennef Greuelsiefen",,,10.508,1.672,,,1.26,0.41," "," "
106,"DE",341764,"DETP_NW1888","Königswinter",,,95.058,15.123,,,19.822,1.228," "," "
106,"DE",341765,"DETP_NW1891","Lohmar",,,27.127,4.316,,,10.037,0.856," "," "
106,"DE",341766,"DETP_NW1892","Lohmar Wahlscheid",,,37.768,6.009,,,32.618,4.068," "," "
106,"DE",341767,"DETP_NW1893","Lohmar Donrath",,,68.76,10.939,,,20.528,1.758," "," "
106,"DE",341768,"DETP_NW1896","Much",,,30.561,4.862,,,6.492,0.422," "," "
106,"DE",341769,"DETP_NW1897","Much Hillesheim",,,9.018,1.435,,,1.917,0.146," "," "
106,"DE",341770,"DETP_NW19","Kalterherberg",,,18.532,2.948,,,2.14,0.016," "," "
106,"DE",341771,"DETP_NW1901","N.-Seelscheid Seelscheid",,,33.645,5.353,,,2.72,0.397," "," "
106,"DE",341772,"DETP_NW1902","N.-Seelscheid Neunkirchen",,,39.286,6.25,,,9.895,0.441," "," "
106,"DE",341773,"DETP_NW1903","Niederkassel",,,190.73,30.344,,,28.611,1.21," "," "
106,"DE",341774,"DETP_NW1904","Rheinbach",,,98.862,15.728,,,25.885,0.496," "," "
106,"DE",341775,"DETP_NW1909","Rheinbach Flerzheim",,,161.87,25.751,,,55.82,1.634," "," "
106,"DE",341776,"DETP_NW1911","Ruppichteroth Büchel",,,85.512,13.604,,,19.849,2.51," "," "
106,"DE",341777,"DETP_NW1912","Ruppichteroth Winterscheid",,,10.564,1.681,,,1.935,0.178," "," "
106,"DE",341778,"DETP_NW1913","St.Augustin Menden",,,805.2,128.1,,,78.342,4.375," "," "
106,"DE",341779,"DETP_NW1914","Swisttal Miel",,,40.993,6.522,,,6.069,0.391," "," "
106,"DE",341780,"DETP_NW1915","Swisttal Heimerzheim",,,31.085,4.945,,,6.247,0.212," "," "
106,"DE",341781,"DETP_NW1916","Troisdorf",,,301.52,47.97,,,60.357,3.964," "," "
106,"DE",341782,"DETP_NW1918","Wachtberg Pech",,,24.627,3.918,,,3.541,0.298," "," "
106,"DE",341783,"DETP_NW1919","Wachtberg Züllighoven",,,5.262,0.837,,,3.618,0.123," "," "
106,"DE",341784,"DETP_NW1920","Wachtberg Arzdorf",,,5.21,0.829,,,4.566,0.134," "," "
106,"DE",341785,"DETP_NW1922","Windeck Dattenfeld",,,20.17,3.209,,,4.674,0.667," "," "
106,"DE",341786,"DETP_NW1924","Windeck Herchen",,,11.047,1.758,,,5.475,1.584," "," "
106,"DE",341787,"DETP_NW1925","Windeck Au",,,155.07,24.67,,,56.517,3.554," "," "
106,"DE",341788,"DETP_NW1926","Windeck Ehrenhausen",,,8.499,1.352,,,1.68,0.169," "," "
106,"DE",341789,"DETP_NW1927","Windeck Rosbach",,,29.313,4.663,,,11.546,0.657," "," "
106,"DE",341790,"DETP_NW2","Eilendorf",,,239.22,38.057,,,22.262,0.819," "," "
106,"DE",341791,"DETP_NW20","Mulartshuette",,,10.387,1.652,,,1.093,0.054," "," "
106,"DE",341792,"DETP_NW21","Roetgen",,,30.304,4.821,,,1.905,0.392," "," "
106,"DE",341793,"DETP_NW2101","Düsseldorf-Nord",,,2607.2,414.78,,,236.83,21.033," "," "
106,"DE",341794,"DETP_NW2102","Krefeld",,,4856.9,772.68,,,43.811,3.892," "," "
106,"DE",341795,"DETP_NW2104","Mönchengladbach GWK I",,,2536.4,403.51,,,224.06,10.614," "," "
106,"DE",341796,"DETP_NW2105","Emmerich",,,562.53,89.494,,,13.834,1.679," "," "
106,"DE",341797,"DETP_NW2107","Geldern-Walbeck",,,19.325,3.074,,,1.454,1.765," "," "
106,"DE",341798,"DETP_NW2110","Geldern",,,301.95,48.038,,,14.687,1.478," "," "
106,"DE",341799,"DETP_NW2112","Goch",,,285.85,45.476,,,4.485,0.492," "," "
106,"DE",341800,"DETP_NW2115","Kalkar-Hönnepel",,,288.66,45.924,,,24.034,3.029," "," "
106,"DE",341801,"DETP_NW2116","Landwehrbach(Kerken)",,,49.117,7.814,,,5.799,0.27," "," "
106,"DE",341802,"DETP_NW2118","Kevelaer-Kervenheim",,,6.039,0.961,,,0.565,0.013," "," "
106,"DE",341803,"DETP_NW2119","Kevelaer-Weeze",,,176.74,28.118,,,14.94,1.093," "," "
106,"DE",341804,"DETP_NW2120","Kleve-Salmorth",,,422.73,67.253,,,35.209,3.421," "," "
105,"DE",341805,"DETP_NW2123","Rees-Haffen",,,,,,,,," "," "
106,"DE",341806,"DETP_NW2126","Rheurdt Schaephuysen",,,7.649,1.217,,,1.264,0.02," "," "
106,"DE",341807,"DETP_NW2127","Rheurdt",,,13.688,2.178,,,0.834,0.095," "," "
106,"DE",341808,"DETP_NW2128","Herongen",,,209.35,33.306,,,0.684,0.131," "," "
106,"DE",341809,"DETP_NW2129","Straelen",,,46.702,7.43,,,2.839,0.416," "," "
106,"DE",341810,"DETP_NW2130","Uedem",,,33.818,5.38,,,5.667,0.086," "," "
106,"DE",341811,"DETP_NW2131","Wachtendonk",,,25.766,4.099,,,2.292,0.149," "," "
106,"DE",341812,"DETP_NW2132","Dormagen-Rheinfeld",,,344.63,54.827,,,29.085,4.119," "," "
106,"DE",341813,"DETP_NW2133","Grevenbroich",,,295.81,47.06,,,32.049,1.253," "," "
106,"DE",341814,"DETP_NW2134","Wevelinghoven",,,95.336,15.167,,,22.047,0.936," "," "
106,"DE",341815,"DETP_NW2137","Glehn",,,112.85,17.953,,,20.806,0.653," "," "
106,"DE",341816,"DETP_NW2138","Neuss-Ost",,,1400.5,222.81,,,31.745,2.012," "," "
106,"DE",341817,"DETP_NW2139","Neuss-Süd",,,326.71,51.977,,,31.298,1.434," "," "
106,"DE",341818,"DETP_NW2140","Anstel",,,38.376,6.105,,,7.976,0.551," "," "
106,"DE",341819,"DETP_NW2141","Villau",,,12.613,2.007,,,0.857,0.106," "," "
106,"DE",341820,"DETP_NW2142","Brüggen",,,61.304,9.753,,,5.951,0.268," "," "
106,"DE",341821,"DETP_NW2143","Grefrath",,,314.03,49.959,,,41.622,2.275," "," "
106,"DE",341822,"DETP_NW2144","Tönisberg",,,15.299,2.434,,,2.316,0.066," "," "
106,"DE",341823,"DETP_NW2145","Nette",,,197.27,31.385,,,28.141,0.755," "," "
106,"DE",341824,"DETP_NW2146","Niederkrüchten-Overhetfeld",,,67.226,10.695,,,10.495,1.276," "," "
106,"DE",341825,"DETP_NW2147","Schwalmtal-Amern",,,242.37,38.559,,,12.043,0.583," "," "
106,"DE",341826,"DETP_NW2149","Dülken",,,209.35,33.306,,,7.802,0.637," "," "
106,"DE",341827,"DETP_NW2150","Kaarst- Nordkanal",,,262.94,41.832,,,36.858,2.139," "," "
106,"DE",341828,"DETP_NW22","Einruhr",,,9.831,1.564,,,0.424,0.044," "," "
106,"DE",341829,"DETP_NW2406","Hamm-Uentrop",,,36.234,5.765,,,3.449,0.563," "," "
106,"DE",341830,"DETP_NW2407","Hamm-Mattenbecke",,,272.54,43.359,,,42.039,7.328," "," "
106,"DE",341831,"DETP_NW2409","Arnsberg",,,99.857,15.886,,,43.124,3.284," "," "
106,"DE",341832,"DETP_NW2410","Arnsberg-Neheim II",,,401.85,63.93,,,47.983,4.331," "," "
106,"DE",341833,"DETP_NW2411","Arnsberg-Wildshausen",,,541.13,86.09,,,65.952,5.317," "," "
106,"DE",341834,"DETP_NW2413","Bestwig-Velmede",,,139.49,22.191,,,88.055,10.424," "," "
106,"DE",341835,"DETP_NW2415","Brilon-Alme",,,16.221,2.581,,,7.559,1.189," "," "
106,"DE",341836,"DETP_NW2417","Brilon-Messinghausen",,,7.621,1.212,,,4.132,0.293," "," "
106,"DE",341837,"DETP_NW2418","Brilon-Madfeld",,,4.835,0.769,,,2.294,0.16," "," "
106,"DE",341838,"DETP_NW2421","Brilon-Petersborn-Gudenhagen",,,6.884,1.095,,,0.915,0.219," "," "
106,"DE",341839,"DETP_NW2423","Brilon",,,74.755,11.893,,,26.347,2.473," "," "
106,"DE",341840,"DETP_NW2424","Eslohe",,,22.719,3.614,,,15.3,1.168," "," "
105,"DE",341841,"DETP_NW2425","Eslohe-Wenholthausen",,,,,,,,," "," "
106,"DE",341842,"DETP_NW2426","Eslohe-Bremke",,,39.894,6.347,,,12.061,1.335," "," "
106,"DE",341843,"DETP_NW2427","Hallenberg",,,17.594,2.799,,,3.614,0.548," "," "
106,"DE",341844,"DETP_NW2428","Hallenberg-Hesborn",,,4.972,0.791,,,2.272,0.265," "," "
106,"DE",341845,"DETP_NW2431","Marsberg-Bredelar",,,17.988,2.862,,,1.39,1.002," "," "
106,"DE",341846,"DETP_NW2434","Marsberg-Westheim",,,16.45,2.617,,,0.914,0.584," "," "
106,"DE",341847,"DETP_NW2435","Marsberg-Mitte Neu",,,69.042,10.984,,,15.069,1.755," "," "
106,"DE",341848,"DETP_NW2437","Medebach-Berge",,,38.078,6.058,,,5.309,1.362," "," "
106,"DE",341849,"DETP_NW2438","Medebach-Oberschledorn",,,8.334,1.326,,,4.456,0.938," "," "
106,"DE",341850,"DETP_NW2449","Schmallenberg",,,41.572,6.614,,,11.524,1.624," "," "
106,"DE",341851,"DETP_NW2452","Winterberg-Elkeringhausen",,,31.729,5.048,,,2.76,1.012," "," "
106,"DE",341852,"DETP_NW2453","Winterberg-Züschen",,,21.648,3.444,,,1.691,1.179," "," "
106,"DE",341853,"DETP_NW2454","Winterberg-Niedersfeld",,,11.212,1.784,,,6.944,0.823," "," "
106,"DE",341854,"DETP_NW2462","Bad Sassendorf -Neu-",,,57.25,9.108,,,20.64,2.795," "," "
106,"DE",341855,"DETP_NW2464","Ense-Bremen",,,33.923,5.397,,,3.156,0.515," "," "
106,"DE",341856,"DETP_NW2469","Erwitte-Böckum",,,10.504,1.671,,,1.869,0.654," "," "
106,"DE",341857,"DETP_NW2470","Erwitte-Nord",,,50.454,8.027,,,2.189,1.326," "," "
106,"DE",341858,"DETP_NW2471","Geseke-Eringerfeld",,,7.645,1.216,,,2.302,0.154," "," "
106,"DE",341859,"DETP_NW2476","Geseke",,,98.995,15.749,,,60.333,1.477," "," "
106,"DE",341860,"DETP_NW2477","Lippetal",,,56.364,8.967,,,3.458,0.733," "," "
106,"DE",341861,"DETP_NW2482","Lippstadt",,,258.05,41.053,,,42.395,2.916," "," "
106,"DE",341862,"DETP_NW2487","Möhnesee-Völlinghausen",,,38.42,6.112,,,21.379,0.732," "," "
106,"DE",341863,"DETP_NW2495","Rüthen",,,26.713,4.25,,,25.777,0.764," "," "
106,"DE",341864,"DETP_NW2498","Soest",,,430.57,68.5,,,36.384,2.673," "," "
106,"DE",341865,"DETP_NW25","Woffelsbach",,,17.392,2.767,,,5.478,0.111," "," "
106,"DE",341866,"DETP_NW2500","Warstein",,,123.79,19.693,,,46.693,3.125," "," "
106,"DE",341867,"DETP_NW2501","Warstein-Belecke",,,36.596,5.822,,,35.725,0.765," "," "
106,"DE",341868,"DETP_NW2503","Welver",,,49.427,7.863,,,5.51,1.138," "," "
106,"DE",341869,"DETP_NW2508","Werl-Westönnen",,,68.466,10.892,,,16.793,1.376," "," "
106,"DE",341870,"DETP_NW2509","Werl -Neu-",,,132.79,21.126,,,20.048,2.689," "," "
106,"DE",341871,"DETP_NW2511","Fröndenberg-Frömern",,,8.636,1.374,,,0.859,0.134," "," "
106,"DE",341872,"DETP_NW2512","Fröndenberg-Ostbüren",,,6.49,1.032,,,1.759,0.155," "," "
106,"DE",341873,"DETP_NW2513","Wickede",,,67.556,10.748,,,30.339,1.348," "," "
106,"DE",341874,"DETP_NW2516","Lünen-Sesekemuendung",,,736.44,117.16,,,69.1,14.133," "," "
106,"DE",341875,"DETP_NW2519","Schwerte",,,168.35,26.784,,,26.791,2.679," "," "
106,"DE",341876,"DETP_NW2521","Selm-Cappenberg",,,7.967,1.268,,,1.076,0.494," "," "
106,"DE",341877,"DETP_NW2522","Selm",,,116.76,18.575,,,26.237,1.664," "," "
106,"DE",341878,"DETP_NW2523","Selm-Bork",,,38.605,6.142,,,3.237,0.823," "," "
106,"DE",341879,"DETP_NW2524","Unna-Billmerich",,,11.728,1.866,,,2.296,0.217," "," "
106,"DE",341880,"DETP_NW2525","Unna-Hemmerde",,,35.771,5.691,,,1.698,0.693," "," "
105,"DE",341881,"DETP_NW2526","Unna-Uelzen",,,,,,,,," "," "
106,"DE",341882,"DETP_NW2528","Werne",,,202.04,32.143,,,39.465,3.05," "," "
106,"DE",341883,"DETP_NW2529","Kamen-Körnebach",,,686.34,109.19,,,73.945,6.315," "," "
106,"DE",341884,"DETP_NW2530","Hamm-West",,,945.18,150.37,,,205.69,7.447," "," "
106,"DE",341885,"DETP_NW2540","Bönen",,,316.56,50.363,,,53.462,5.577," "," "
106,"DE",341886,"DETP_NW2544","Anröchte -Neu-",,,37.997,6.045,,,6.475,0.945," "," "
106,"DE",341887,"DETP_NW2549","Sundern II Reigern",,,117.59,18.707,,,63.844,2.05," "," "
106,"DE",341888,"DETP_NW2550","Rüthen-Westereiden -Neu-",,,7.037,1.12,,,6.083,0.365," "," "
106,"DE",341889,"DETP_NW26","Simmerath",,,55.329,8.802,,,5.545,0.375," "," "
106,"DE",341890,"DETP_NW2701","Bünde, Spradow",,,192.84,30.68,,,27.506,2.79," "," "
106,"DE",341891,"DETP_NW2705","Enger, Belke - Steinbeck",,,66.473,10.575,,,6.612,1.159," "," "
