uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark,ReportNetEnvelopeFileId
1,CZ,CZ7102-793191-00296481-4/1U,COV Zlate Hory,77,182,28,2,3,8,7,0, , ,48406
1,CZ,CZ7103-669091-00288365-4/1U,COV Konice,62,125,14,2,1,7,2,0, , ,48406
1,CZ,CZ7104-684261-47674521-4/1U,COV Lipnik nad Becvou,223,447,34,4,2,11,2,0, , ,48406
1,CZ,CZ7105-685909-00299138-4/1U,COV Litovel,890,2256,117,17,9,32,10,1, , ,48406
1,CZ,CZ7106-686883-47674954-4/2U,COV Lostice,63,135,16,1,1,4,2,0, , ,48406
1,CZ,CZ7106-698032-47674954-4/1U,COV Mohelnice,168,425,47,5,2,12,4,0, , ,48406
1,CZ,CZ7107-606448-00298697-4/1U,COV Bohunovice,34,68,17,2,1,6,7,0, , ,48406
1,CZ,CZ7107-639524-47675772-4/1U,COV Marianske Udoli,64,167,23,2,3,21,8,1, , ,48406
1,CZ,CZ7107-640158-00299189-4/1U,COV Lutin,88,157,26,3,2,11,9,1, , ,48406
1,CZ,CZ7107-642061-00248948-4/1U,COV Horka nad Moravou,52,127,16,2,1,4,8,0, , ,48406
1,CZ,CZ7107-686921-00635651-4/1U,COV Loucany,45,96,,1,1,3,,0, , ,48406
1,CZ,CZ7107-710814-00299308-4/1U,COV Olomouc,3789,7897,618,80,13,279,93,6, , ,48406
1,CZ,CZ7107-763438-00299511-4/1U,COV Stepanov,62,148,,2,1,3,,0, , ,48406
1,CZ,CZ7107-778281-00299651-4/1U,COV Velka Bystrice,23,55,,,0,6,,1, , ,48406
1,CZ,CZ7108-670154-00288373-4/2U,COV Kostelec na Hane,47,114,16,2,1,6,6,0, , ,48406
1,CZ,CZ7108-672441-49451723-4/1U,COV Prostejov,1278,3373,290,38,21,212,37,4, , ,48406
1,CZ,CZ7108-703044-00288497-4/1U,COV Nemcice nad Hanou,37,199,11,2,0,3,4,0, , ,48406
1,CZ,CZ7109-612758-00301078-4/1U,COV Brodek u Prerova,22,50,7,1,0,2,1,0, , ,48406
1,CZ,CZ7109-626708-47674521-4/1U,COV Prerov,1977,5938,276,37,9,86,28,2, , ,48406
1,CZ,CZ7109-667897-47674521-4/1U,COV Kojetin,253,837,39,7,1,16,9,0, , ,48406
1,CZ,CZ7109-768014-47674521-4/1U,COV Tovacov,44071,73,10,1,0,3,1,0, , ,48406
1,CZ,CZ7110-699080-00296244-4/1U,COV Moravsky Beroun,104,252,21,2,1,6,1,0, , ,48406
1,CZ,CZ7110-763578-47150891-4/1U,COV Sternberk,368,905,117,12,6,21,14,1, , ,48406
1,CZ,CZ7111-605816-00302368-4/1U,COV Bludov,51,107,,1,0,3,,0, , ,48406
1,CZ,CZ7111-637203-64610276-4/1U,COV Hanusovice - pivovar a mesto,469,811,17,3,2,10,1,0, , ,48406
1,CZ,CZ7111-682837-00302899-4/1U,COV Libina,228,700,129,8,8,29,5,1, , ,48406
1,CZ,CZ7111-707813-00303089-4/1U,COV Novy Malin,106,232,26,4,1,6,3,0, , ,48406
1,CZ,CZ7111-754528-47674954-4/1U,COV Stare Mesto,51,120,9,1,1,4,0,0, , ,48406
1,CZ,CZ7111-764264-47674954-4/1U,COV Sumperk,597,1548,194,20,16,113,48,2, , ,48406
1,CZ,CZ7111-779083-00303551-4/1U,COV Velke Losiny,59,121,10,1,1,10,4,1, , ,48406
1,CZ,CZ7112-774502-47675772-4/1U,COV Unicov,181,367,46,5,2,18,9,0, , ,48406
1,CZ,CZ7113-726176-00303232-4/1U,COV Postrelmov,91,203,,2,1,6,,0, , ,48406
1,CZ,CZ7113-789429-47674954-4/1U,COV Zabreh,602,1282,87,13,7,56,7,1, , ,48406
1,CZ,CZ7201-617121-49451871-4/1U,COV Bystrice pod Hostynem,162,425,46,10,4,26,11,0, , ,48406
1,CZ,CZ7202-641057-49451871-4/1U,COV Holesov,390,918,84,11,3,24,12,0, , ,48406
1,CZ,CZ7203-649309-49451871-4/1U,COV Hulin,83,206,29,3,2,12,17,0, , ,48406
1,CZ,CZ7203-654230-49451871-4/1U,COV Chropyne,85,166,21,2,6,6,12,1, , ,48406
1,CZ,CZ7203-669661-49454544-4/1U,COV Korycany,17,44,4,1,0,3,2,0, , ,48406
1,CZ,CZ7203-674834-49451871-4/1U,COV Kromeriz,820,1783,179,26,12,88,22,1, , ,48406
1,CZ,CZ7203-678180-49451871-4/1U,COV Kvasice,16,51,7,1,0,2,2,0, , ,48406
1,CZ,CZ7203-699268-49451871-4/1U,COV Morkovice,24,57,8,1,0,3,2,0, , ,48406
1,CZ,CZ7204-629537-75104181-4/1U,COV Dolni Lhota,43,83,11,1,1,3,1,0, , ,48406
1,CZ,CZ7204-688576-49454561-4/1U,COV Luhacovice,213,510,45,5,9,59,28,2, , ,48406
1,CZ,CZ7204-750077-49454561-4/1U,COV Slavicin,162,481,32,4,1,16,6,1, , ,48406
1,CZ,CZ7205-701572-00284220-4/1U,COV Napajedla,81,220,33,3,2,21,8,1, , ,48406
1,CZ,CZ7205-701572-27465021-4/1U,COV Napajedla - FATRA,4,10,1,0,0,3,1,0, , ,48406
1,CZ,CZ7205-716731-25342665-4/1U,COV Otrokovice,2004,5309,399,169,42,150,34,1, , ,48406
1,CZ,CZ7206-733750-70238880-4/1U,COV Horni a Prostredni Becva,39,100,13,2,2,9,6,1, , ,48406
1,CZ,CZ7206-793787-70238880-4/1U,COV Zubri,566,1247,99,13,13,71,35,5, , ,48406
1,CZ,CZ7207-607983-00290823-4/1U,COV Borsice,41,107,10,1,0,4,3,0, , ,48406
1,CZ,CZ7207-615625-00290866-4/1U,COV Buchlovice,51,133,14,2,0,4,2,0, , ,48406
1,CZ,CZ7207-639907-00290939-4/1U,COV Hluk,65,190,21,3,0,5,4,0, , ,48406
1,CZ,CZ7207-677345-49453866-4/1U,COV Uherske Hradiste,1553,5497,243,37,12,94,21,2, , ,48406
1,CZ,CZ7207-716189-00291200-4/1U,COV Ostrozska Nova Ves,321,808,19,2,0,4,3,0, , ,48406
1,CZ,CZ7207-773131-00291480-4/1U,COV Uhersky Ostroh,65,152,16,2,1,5,2,0, , ,48406
1,CZ,CZ7207-793248-75068664-4/1U,COV Svazku obci Cisty Zlechovsky potok,77,222,,3,0,4,2,0, , ,48406
1,CZ,CZ7208-600865-00290785-4/1U,COV Banov,22,55,9,1,0,2,3,0, , ,48406
1,CZ,CZ7208-606979-49453866-4/1U,COV Bojkovice,81,177,18,2,2,9,7,0, , ,48406
1,CZ,CZ7208-629839-00290904-4/1U,COV Dolni Nemci,62,125,11,2,1,5,3,0, , ,48406
1,CZ,CZ7208-756113-00291340-4/1U,COV Strani,53,103,13,2,1,5,8,0, , ,48406
1,CZ,CZ7208-772984-00291463-4/1U,COV Uhersky Brod,2161,4599,196,38,6,52,7,1, , ,48406
1,CZ,CZ7208-777919-00291561-4/1U,COV Vlcnov,14,66,7,1,0,2,3,0, , ,48406
1,CZ,CZ7209-613070-49454561-4/1U,COV Brumov - Bylnice,90,207,24,3,2,17,8,1, , ,48406
1,CZ,CZ7209-776319-49454561-4/1U,COV Valasske Klobouky,38,98,25,2,1,12,8,1, , ,48406
1,CZ,CZ7210-664758-47674652-4/1U,COV Kelc,21,49,7,1,1,4,3,0, , ,48406
1,CZ,CZ7210-776432-70238880-4/1U,COV Valasske Mezirici,1277,2608,146,23,11,66,22,4, , ,48406
1,CZ,CZ7210-791164-47674652-4/1U,COV Zasova,77,165,18,2,2,11,6,1, , ,48406
1,CZ,CZ7211-750794-00284475-4/1U,COV Slusovice,80,152,,2,2,6,,0, , ,48406
1,CZ,CZ7211-783196-49454561-4/1U,COV Vizovice,32,97,15,2,1,9,4,0, , ,48406
1,CZ,CZ7212-636878-70238880-4/1U,COV Halenkov,56,165,15,2,1,8,3,0, , ,48406
1,CZ,CZ7212-646059-00303798-4/1U,COV Hostalkova,29,69,,,1,4,1,0, , ,48406
1,CZ,CZ7212-646342-70238880-4/1U,COV Hovezi,47,120,12,1,1,6,2,0, , ,48406
1,CZ,CZ7212-663778-70947066-4/1U,COV Karolinka,31,82,8,1,1,7,5,1, , ,48406
1,CZ,CZ7212-734063-00303852-4/1U,COV Jablunka,46,106,,1,0,3,,0, , ,48406
1,CZ,CZ7212-779016-70238880-4/1U,COV Velke Karlovice,40,94,9,1,0,4,2,0, , ,48406
1,CZ,CZ7212-786764-47674652-4/1U,COV Vsetin,682,1845,166,20,12,70,35,3, , ,48406
1,CZ,CZ7213-635987-49454561-4/1U,COV Zlin,1948,4692,383,42,9,222,114,6, , ,48406
1,CZ,CZ8101-758396-45192588-4/1U,COV Studenka,93,191,23,3,7,28,13,1, , ,48406
1,CZ,CZ8101-778664-45193665-4/1U,COV Bilovec-Velke Albrechtice,121,235,28,3,2,14,10,1, , ,48406
1,CZ,CZ8102-707031-45193665-4/1U,COV Bohumin,281,544,67,8,3,25,9,1, , ,48406
1,CZ,CZ8102-744441-45193665-4/1U,COV Rychvald,31,64,9,1,0,2,1,0, , ,48406
1,CZ,CZ8102-744441-45193665-4/2U,COV Rychvald - stabilizacni nadrz Vaclavka,1,3,1,0,0,1,0,0, , ,48406
1,CZ,CZ8103-613169-00295892-4/1U,COV Bruntal,420,813,82,9,7,49,26,2, , ,48406
1,CZ,CZ8103-633879-00295973-4/1U,COV Dvorce,12,32,9,1,1,4,3,0, , ,48406
1,CZ,CZ8103-642355-00296007-4/1U,COV Horni Benesov,31,52,6,1,0,4,2,0, , ,48406
1,CZ,CZ8103-786080-25386344-4/1U,COV Vrbno pod Pradedem,55,120,21,3,2,11,6,1, , ,48406
1,CZ,CZ8104-652971-45193665-4/1U,COV Cesky Tesin -  04.1,647,1446,100,14,6,46,24,3, , ,48406
1,CZ,CZ8105-634719-45193665-4/1U,COV Frenstat pod Radhostem,289,573,82,9,7,48,26,4, , ,48406
1,CZ,CZ8106-613380-45193665-4/1U,COV Brusperk,128,319,25,3,1,11,6,0, , ,48406
1,CZ,CZ8106-671789-45193665-4/1U,COV Kozlovice,51,124,17,2,1,6,4,1, , ,48406
1,CZ,CZ8106-718211-45193665-4/1U,COV Paskov,30,69,7,1,0,3,1,0, , ,48406
1,CZ,CZ8106-739502-00577006-4/1U,COV Raskovice,51,121,15,2,1,8,5,1, , ,48406
1,CZ,CZ8106-760676-45193665-4/1U,COV Frydek - Mistek,2050,4250,359,50,13,138,52,6, , ,48406
1,CZ,CZ8107-619116-00296571-4/1U,COV Celadna,21,53,11,1,1,6,2,1, , ,48406
1,CZ,CZ8107-635171-45193665-4/1U,COV Frydlant nad Ostravici,131,318,33,4,3,22,12,2, , ,48406
1,CZ,CZ8107-677094-00296856-4/1U,COV Kuncice pod Ondrejnikem,27,55,9,1,1,3,2,0, , ,48406
1,CZ,CZ8107-715671-75063310-4/1U,COV Ostravice,55,137,17,1,0,3,1,0, , ,48406
1,CZ,CZ8108-600121-45193665-4/1U,COV Albrechtice,38,81,12,1,1,7,3,0, , ,48406
1,CZ,CZ8108-766577-45193665-4/1U,COV Horni Terlicko,48,96,13,1,1,5,5,0, , ,48406
1,CZ,CZ8109-628638-45193665-4/1U,COV Dolni Benesov,82,108,9,1,1,8,3,1, , ,48406
1,CZ,CZ8109-637491-00635511-4/1U,COV Hat,47,84,,1,0,2,,0, , ,48406
1,CZ,CZ8109-639711-25914685-4/1U,COV Hlucin - Jasenky,120,243,46,6,2,9,8,1, , ,48406
1,CZ,CZ8109-688410-00300390-3/1N,VK Ludgerovice,,,,,,,,, , ,48406
1,CZ,CZ8109-721085-00300560-3/1N,VK Pist,,,,,,,,, , ,48406
1,CZ,CZ8110-656348-45193665-4/1U,COV Jablunkov,194,462,28,4,3,17,6,2, , ,48406
1,CZ,CZ8110-699896-00296953-4/1U,COV Mosty u Jablunkova - I stred,23,51,6,1,0,2,1,0, , ,48406
1,CZ,CZ8110-699896-00296953-4/2U,COV Mosty u Jablunkova II,18,36,4,1,0,2,1,0, , ,48406
1,CZ,CZ8111-625965-29452279-4/1U,COV Detmarovice,3,11,,,0,2,,0, , ,48406
1,CZ,CZ8111-625965-45193665-3/1N,VK Detmarovice,,,,,,,,, , ,48406
1,CZ,CZ8111-663824-00297534-4/1U,COV Karvina - Zizkova,3,8,,0,0,0,,0, , ,48406
1,CZ,CZ8111-664197-45193665-4/1U,COV Karvina,1032,2068,226,24,9,89,46,5, , ,48406
1,CZ,CZ8111-720356-00297585-3/1N,VK Petrovice u Karvine,,,,,,,,, , ,48406
1,CZ,CZ8111-720356-00297585-4/1U,COV Petrovice u Karvine,1,8,,,0,1,,, , ,48406
1,CZ,CZ8112-669393-45193665-4/1U,COV Koprivnice,486,983,105,10,4,39,17,1, , ,48406
1,CZ,CZ8112-735370-45193665-4/1U,COV Pribor,136,263,34,3,2,19,10,1, , ,48406
1,CZ,CZ8112-764116-45193665-4/1U,COV Stramberk - Bariny,41,82,12,1,0,3,1,0, , ,48406
1,CZ,CZ8112-764116-45193665-4/2U,COV Stramberk - Kanada,25,47,7,1,0,3,1,0, , ,48406
1,CZ,CZ8113-606987-00299847-4/2U,COV Bolatice,22,46,,1,1,6,,0, , ,48406
1,CZ,CZ8113-667340-00300241-3/1N,VK Koberice,,,,,,,,, , ,48406
1,CZ,CZ8113-667340-00300241-4/1U,COV Koberice,66,125,13,2,0,5,4,1, , ,48406
1,CZ,CZ8113-674231-00300292-3/1N,VK Kravare,,,,,,,,, , ,48406
1,CZ,CZ8113-674231-00300292-4/1U,COV Kravare,143,286,,6,1,8,,1, , ,48406
1,CZ,CZ8113-763390-00300756-4/1U,COV Stepankovice,31,59,14,1,0,2,2,0, , ,48406
1,CZ,CZ8114-674630-00296139-4/1U,COV Krnov,2671,4276,147,17,9,77,17,1, , ,48406
1,CZ,CZ8114-693391-00296228-4/1U,COV Mesto Albrechtice,21,43,10,1,1,5,2,0, , ,48406
1,CZ,CZ8115-677281-00600733-4/1U,COV Kunin - L,19,41,,1,0,2,,0, , ,48406
1,CZ,CZ8115-677281-00600733-4/2U,COV Kunin - P,3,8,,0,0,0,,0, , ,48406
1,CZ,CZ8115-682683-72086718-4/1U,COV Novy Jicin - Libhost,23,44,7,1,0,3,1,0, , ,48406
1,CZ,CZ8115-707546-45193665-4/1U,COV Novy Jicin,577,1163,164,13,7,58,30,5, , ,48406
1,CZ,CZ8115-759163-00298450-4/1U,COV Suchdol nad Odrou,44,73,,2,1,3,,0, , ,48406
1,CZ,CZ8116-635448-45193665-4/1U,COV Fulnek,43,75,13,1,1,6,4,0, , ,48406
1,CZ,CZ8116-709085-45193665-4/1U,COV Odry,95,191,27,3,2,14,11,1, , ,48406
1,CZ,CZ8117-609382-75114194-4/1U,COV Hradec nad Moravici,67,130,20,3,1,7,3,0, , ,48406
1,CZ,CZ8117-636495-45193665-4/1U,COV Haj ve Slezsku,39,73,10,1,1,9,3,0, , ,48406
1,CZ,CZ8117-711578-45193665-4/1U,COV Opava - Predmesti,1736,2917,226,30,14,140,50,6, , ,48406
1,CZ,CZ8118-712361-45193665-3/5N,VK Orlova,,,,,,,,, , ,48406
1,CZ,CZ8118-712493-45193665-4/1U,COV Orlova,489,1000,114,12,5,38,17,1, , ,48406
1,CZ,CZ8118-712493-45193665-4/2U,COV Petrvald,86,198,21,2,2,12,7,1, , ,48406
1,CZ,CZ8119-666319-00298051-4/1U,COV Klimkovice - Hylov,3,5,,0,0,1,,0, , ,48406
1,CZ,CZ8119-713767-00845451-4/1U,UCOV Ostrava - Privoz,5150,11810,1431,156,77,915,179,10, , ,48406
1,CZ,CZ8119-714071-27804721-4/1U,UCOV CEZ Ostrava - Vitkovice,35,153,28,3,3,18,7,1, , ,48406
1,CZ,CZ8119-714241-00845451-3/1N,VK Ostrava,,,,,,,,, , ,48406
1,CZ,CZ8119-714691-00845451-4/1U,COV Ostrava - Hermanice I,22,46,8,1,0,2,1,0, , ,48406
1,CZ,CZ8119-714691-00845451-4/2U,COV Ostrava - Hermanice II,21,45,7,1,0,2,0,0, , ,48406
1,CZ,CZ8119-714747-45193673-4/1U,COV Ostrava - Michalkovice,44,127,9,1,0,4,3,0, , ,48406
1,CZ,CZ8119-715018-00845451-3/1N,VK Ostrava,,,,,,,,, , ,48406
1,CZ,CZ8119-762342-45193665-4/1U,COV Havirov,1483,2862,341,35,17,153,49,6, , ,48406
1,CZ,CZ8120-614998-00295906-4/1U,COV Bridlicna,49,103,13,1,0,2,1,0, , ,48406
1,CZ,CZ8120-744468-00296317-4/1U,COV Rymarov,73,158,28,5,3,25,14,1, , ,48406
1,CZ,CZ8121-616923-00296562-4/1U,COV Bystrice nad Olsi,66,135,,3,4,12,,0, , ,48406
1,CZ,CZ8121-771015-45193665-4/1U,COV Trinec,1822,3534,277,28,13,115,25,5, , ,48406
1,CZ,CZ8121-771091-00297313-4/1U,COV Trinec - Dolni Listna,6,13,2,0,0,1,1,0, , ,48406
1,CZ,CZ8122-615501-45193665-4/1U,COV Budisov nad Budisovkou,34,59,11,1,1,5,3,0, , ,48406
1,CZ,CZ8122-782998-45193665-4/2U,COV Vitkov,78,122,23,2,1,12,6,1, , ,48406
0,CZ,CZ5105-653845-49099469-3/3N,VK Chrastava,,,,,,,,, , ,48406
0,CZ,CZ2109-616397-00234214-4/1U,COV Bustehrad,,,,,,,,, , ,48406
0,CZ,CZ4103-702625-00013111-4/1U,COV Nejdek - VLNAP,,,,,,,,, , ,48406
0,CZ,CZ7212-663778-00303909-4/1U,COV Karolinka,,,,,,,,, , ,48406
0,CZ,CZ8108-600121-45193665-4/2U,COV Albrechtice - Stonava - stabilizacni nadrz,,,,,,,,, , ,48406
0,CZ,CZ6218-648540-71220925-3/1N,VK Hroznova Lhota - Tasov,,,,,,,,, , ,48406
0,CZ,CZ8109-637491-00635511-3/1N,VK Hat,,,,,,,,, , ,48406
1,DE,DETP_SH1000,Flensburg,,,569,87,,,85,2, , ,49298
1,DE,DETP_SH3000,ZKW Hansestadt Lübeck,,,1369,443,,,138,4, , ,49298
1,DE,DETP_SH3000b,Lübeck-Priwall,,,57,9,,,7,0, , ,49298
1,DE,DETP_SH51001,Albersdorf,,,15,3,,,2,0, , ,49298
1,DE,DETP_SH51011,Brunsbüttel,,,60,8,,,8,0, , ,49298
1,DE,DETP_SH51013,Büsum,,,70,13,,,5,1, , ,49298
1,DE,DETP_SH51016,Burg,,,23,4,,,1,0, , ,49298
1,DE,DETP_SH51034,Friedrichskoog,,,10,2,,,3,0, , ,49298
1,DE,DETP_SH51048,Hemmingstedt,,,11,2,,,1,0, , ,49298
1,DE,DETP_SH51049,Hennstedt,,,12,2,,,2,0, , ,49298
1,DE,DETP_SH51065,Lunden/Lehe,,,13,1,,,8,1, , ,49298
1,DE,DETP_SH51069,Heide,,,168,22,,,10,1, , ,49298
1,DE,DETP_SH51072,Marne,,,77,13,,,9,0, , ,49298
1,DE,DETP_SH51097,St.Michaelisdonn,,,24,4,,,1,0, , ,49298
1,DE,DETP_SH51098,Sarzbüttel,,,10,2,,,3,1, , ,49298
1,DE,DETP_SH51114,Tellingstedt,,,10,2,,,6,0, , ,49298
1,DE,DETP_SH51122,Weddingstedt,,,8,1,,,5,1, , ,49298
1,DE,DETP_SH51127,Wesselburen,,,14,3,,,8,2, , ,49298
1,DE,DETP_SH51135,Meldorf,,,145,24,,,10,0, , ,49298
1,DE,DETP_SH53009,Berkenthin,,,16,2,,,2,0, , ,49298
1,DE,DETP_SH53020,Büchen,,,37,6,,,3,0, , ,49298
1,DE,DETP_SH53026,Einhaus,,,23,3,,,1,0, , ,49298
1,DE,DETP_SH53032,Geesthacht,,,168,22,,,10,0, , ,49298
1,DE,DETP_SH53046,Gudow-Krähenberg,,,13,2,,,1,0, , ,49298
1,DE,DETP_SH53067,Krummesse,,,12,3,,,1,0, , ,49298
1,DE,DETP_SH53083,Lauenburg,,,62,7,,,8,0, , ,49298
1,DE,DETP_SH53090,Mölln,,,139,19,,,11,0, , ,49298
1,DE,DETP_SH53100,Ratzeburg,,,56,12,,,6,0, , ,49298
1,DE,DETP_SH53108,Sandesneben,,,10,1,,,1,0, , ,49298
1,DE,DETP_SH53116,Schwarzenbek,,,73,10,,,9,0, , ,49298
1,DE,DETP_SH54019,Bredstedt,,,47,7,,,2,0, , ,49298
1,DE,DETP_SH54023,Friedrichstadt,,,30,4,,,3,0, , ,49298
1,DE,DETP_SH54075,Langenhorn,,,26,4,,,1,1, , ,49298
1,DE,DETP_SH54076,Leck,,,38,6,,,2,0, , ,49298
1,DE,DETP_SH54085,Nebel,,,14,2,,,2,0, , ,49298
1,DE,DETP_SH54088,Niebüll,,,155,19,,,6,0, , ,49298
1,DE,DETP_SH54113,St. Peter-Ording,,,41,7,,,7,0, , ,49298
1,DE,DETP_SH54131,Süderlügum,,,9,1,,,1,0, , ,49298
1,DE,DETP_SH54132,Husum,,,216,30,,,7,1, , ,49298
1,DE,DETP_SH54138,Tönning,,,36,6,,,2,0, , ,49298
1,DE,DETP_SH54144,Viöl,,,7,2,,,3,1, , ,49298
1,DE,DETP_SH54149,Wenningstedt,,,24,4,,,1,0, , ,49298
1,DE,DETP_SH54151,Westerland,,,334,35,,,11,0, , ,49298
1,DE,DETP_SH54160,Wittdün,,,13,1,,,1,0, , ,49298
1,DE,DETP_SH54164,Wyk,,,56,12,,,6,0, , ,49298
1,DE,DETP_SH55001,Ahrensbök,,,28,4,,,3,0, , ,49298
1,DE,DETP_SH55008,Burg,,,40,7,,,8,0, , ,49298
1,DE,DETP_SH55012,Eutin,,,92,15,,,6,0, , ,49298
1,DE,DETP_SH55016,Cismar,,,128,21,,,16,0, , ,49298
1,DE,DETP_SH55017,Lütjenbrode "Nord"",,,156,25,,,24,1, , ,49298
1,DE,DETP_SH55028,Malente,,,43,7,,,4,0, , ,49298
1,DE,DETP_SH55032,Neustadt,,,100,16,,,8,0, , ,49298
1,DE,DETP_SH55035,Zentralklärwerk Süd Sereetz,,,225,37,,,14,1, , ,49298
1,DE,DETP_SH55042,Timmendorfer Strand,,,74,12,,,3,0, , ,49298
1,DE,DETP_SH55043,Weißenhäuser Strand,,,16,2,,,1,0, , ,49298
1,DE,DETP_SH55045,Orth,,,43,7,,,2,0, , ,49298
1,DE,DETP_SH56025,Helgoland,,,13,2,,,7,0, , ,49298
1,DE,DETP_SH56027,Hetlingen,,,2916,389,,,199,7, , ,49298
1,DE,DETP_SH57048,Lütjenburg,,,92,8,,,6,0, , ,49298
1,DE,DETP_SH57057,Plön,,,101,11,,,6,0, , ,49298
1,DE,DETP_SH57062,Preetz,,,106,15,,,15,0, , ,49298
1,DE,DETP_SH57063,Probsteierhagen,,,11,2,,,7,0, , ,49298
1,DE,DETP_SH57073,Schönberg,,,37,5,,,8,0, , ,49298
1,DE,DETP_SH57085,Wankendorf,,,31,4,,,1,0, , ,49298
1,DE,DETP_SH58009,Aukrug-Bünzen,,,15,3,,,1,0, , ,49298
1,DE,DETP_SH58022,Bordesholm,,,49,8,,,3,0, , ,49298
1,DE,DETP_SH58040,Ostseebad Damp,,,32,4,,,3,0, , ,49298
1,DE,DETP_SH58043,Eckernförde,,,116,19,,,26,0, , ,49298
1,DE,DETP_SH58044,Neumünster,,,561,92,,,36,1, , ,49298
1,DE,DETP_SH58053,Flintbek,,,25,3,,,3,0, , ,49298
1,DE,DETP_SH58058,Gettorf,,,44,5,,,3,0, , ,49298
1,DE,DETP_SH58066,Groß Wittensee,,,11,4,,,1,0, , ,49298
1,DE,DETP_SH58070,Hamdorf,,,12,2,,,1,0, , ,49298
1,DE,DETP_SH58072,Hanerau-Hademarschen,,,17,2,,,1,0, , ,49298
1,DE,DETP_SH58077,Hohenwestedt,,,30,4,,,2,0, , ,49298
1,DE,DETP_SH58080,Holtsee,,,20,8,,,1,0, , ,49298
1,DE,DETP_SH58097,Lohe-Föhrden,,,18,3,,,2,0, , ,49298
1,DE,DETP_SH58117,Nortorf,,,82,8,,,3,0, , ,49298
1,DE,DETP_SH58127,Owschlag,,,14,2,,,1,0, , ,49298
1,DE,DETP_SH58130,Quarnbek/Strohbrück,,,39,7,,,3,0, , ,49298
1,DE,DETP_SH58135,Rendsburg,,,307,50,,,44,1, , ,49298
1,DE,DETP_SH58140,Schacht-Audorf,,,19,2,,,7,0, , ,49298
1,DE,DETP_SH58157,Kiel-Bülk,,,1462,239,,,150,4, , ,49298
1,DE,DETP_SH58166,Waabs,,,10,1,,,2,0, , ,49298
1,DE,DETP_SH59008,Böklund,,,22,10,,,4,0, , ,49298
1,DE,DETP_SH59024,Erfde,,,13,1,,,0,0, , ,49298
1,DE,DETP_SH59045,Kappeln,,,100,13,,,8,0, , ,49298
1,DE,DETP_SH59053,Kropp,,,70,8,,,3,0, , ,49298
1,DE,DETP_SH59071,Satrup,,,26,10,,,2,0, , ,49298
1,DE,DETP_SH59075,Schleswig,,,238,24,,,26,1, , ,49298
1,DE,DETP_SH59079,Silberstedt,,,14,2,,,1,0, , ,49298
1,DE,DETP_SH59083,Süderbrarup,,,22,3,,,1,0, , ,49298
1,DE,DETP_SH59112,Gelting,,,8,2,,,1,0, , ,49298
1,DE,DETP_SH59115,Großenwiehe,,,11,2,,,1,1, , ,49298
1,DE,DETP_SH59119,Handewitt,,,23,4,,,2,1, , ,49298
1,DE,DETP_SH59121,Hasselberg,,,8,2,,,4,1, , ,49298
1,DE,DETP_SH59127,Husby,,,13,2,,,6,1, , ,49298
1,DE,DETP_SH59137,Langballig,,,8,2,,,6,0, , ,49298
1,DE,DETP_SH59138,Eggebek/Langstedt,,,16,5,,,1,0, , ,49298
1,DE,DETP_SH59158,Schafflund,,,23,4,,,2,1, , ,49298
1,DE,DETP_SH59161,Sörup,,,16,3,,,3,0, , ,49298
1,DE,DETP_SH59164,Flintholm,,,9,2,,,1,0, , ,49298
1,DE,DETP_SH59171,Tarp,,,21,3,,,2,1, , ,49298
1,DE,DETP_SH59182,Freienwill,,,9,2,,,1,0, , ,49298
1,DE,DETP_SH60004,Bad Bramstedt,,,97,19,,,8,0, , ,49298
1,DE,DETP_SH60005,Bad Segeberg,,,136,22,,,20,0, , ,49298
1,DE,DETP_SH60011,Boostedt,,,28,4,,,3,0, , ,49298
1,DE,DETP_SH60012,Bornhöved,,,24,3,,,1,0, , ,49298
1,DE,DETP_SH60027,Großenaspe,,,11,2,,,7,1, , ,49298
1,DE,DETP_SH60034,Hartenholm,,,4,1,,,3,0, , ,49298
1,DE,DETP_SH60054,Lentföhrden,,,12,2,,,2,0, , ,49298
1,DE,DETP_SH60062,Neversdorf,,,28,5,,,4,0, , ,49298
1,DE,DETP_SH60068,Rickling,,,16,2,,,1,0, , ,49298
1,DE,DETP_SH60073,Schmalfeld,,,4,0,,,2,0, , ,49298
1,DE,DETP_SH60085,Sülfeld,,,11,2,,,1,0, , ,49298
1,DE,DETP_SH60089,Trappenkamp,,,32,6,,,3,0, , ,49298
1,DE,DETP_SH61015,Krempe,,,32,3,,,5,0, , ,49298
1,DE,DETP_SH61019,Brokstedt,,,16,3,,,1,0, , ,49298
1,DE,DETP_SH61029,Glückstadt-Nord,,,66,9,,,4,0, , ,49298
1,DE,DETP_SH61042,Hohenlockstedt,,,24,4,,,2,0, , ,49298
1,DE,DETP_SH61046,Itzehoe,,,201,26,,,10,1, , ,49298
1,DE,DETP_SH61049,Kellinghusen,,,80,12,,,5,0, , ,49298
1,DE,DETP_SH61057,Kremperheide,,,14,3,,,8,1, , ,49298
1,DE,DETP_SH61061,Lägerdorf,,,15,1,,,1,1, , ,49298
1,DE,DETP_SH61097,Schenefeld,,,14,2,,,1,1, , ,49298
